,cmun,province,municipality,altitude,koppen_climate,age_score,economy_score,economy_score_area,closest_distance_airport,school_score_area
5168,37109,Salamanca,Colmenar de Montemayor,832.6315,Csa,-41.091954022988496,0.0,0.5602484472049689,72.24073747849872,4.0
5169,5101,Ávila,Hoyocasero,1340.283,Csb,-32.25806451612904,0.0,1.5849999999999995,75.77393677822636,5.0
5171,37212,Salamanca,Navacarros,1126.157,Csb,-6.015037593984971,0.0,0.617877094972067,64.05181895850983,5.0
5172,44257,Teruel,Villar del Cobo,1437.745,Csb,-14.59627329192547,0.0,0.0759375,143.14640297584447,4.0
5173,5106,Ávila,Hoyos de Miguel Muñoz,1537.814,Csb,-30.769230769230766,0.0,0.4693014705882353,72.08399786768013,3.0
5174,5112,Ávila,"Losar del Barco, El",1011.311,Csb,7.692307692307708,0.0,0.6780448717948717,62.08260398918439,5.0
5175,44244,Teruel,Valdelinares,1699.088,Csb,28.66666666666667,0.0,0.083076923076923,100.5882540117841,3.0
5176,16084,Cuenca,Fresneda de la Sierra,992.2727,Csa,-79.26829268292681,0.0,1.7213414634146342,122.3441190103898,1.0
5177,5226,Ávila,Santa María de los Caballeros,1041.178,Csb,-16.666666666666657,0.0,0.8586148648648648,62.55761715069385,4.0
5178,5018,Ávila,Avellaneda,1351.883,Csb,-56.52173913043478,0.0,0.8098639455782312,63.185765587196485,4.0
5179,44120,Teruel,Guadalaviar,1526.078,Csb,1.4403292181069958,0.0,0.0759375,145.22314659584822,3.0
5180,37269,Salamanca,Robleda,837.2068,Csb,-14.17582417582419,0.0,0.9921052631578948,112.62096804036253,5.0
5181,28099,Madrid,Navas del Rey,717.2259,Csa,37.94856459330144,6.85,35.68217394736842,39.56722205404403,5.0
5184,16067,Cuenca,Castejón,860.5991,Csa,-24.452554744525536,0.0,0.0815934065934066,90.46306926046462,3.0
5185,37091,Salamanca,Casillas de Flores,856.6022,Csb,-57.185628742514965,0.0,1.0228448275862068,123.20833206202072,4.0
5186,5007,Ávila,Aldeanueva de Santa Cruz,1166.277,Csb,-33.66336633663364,0.0,0.8582758620689656,63.579148862504674,4.0
5187,37013,Salamanca,Aldeacipreste,867.7499,Csa,-45.05494505494504,0.0,0.6580792682926829,71.52969692874781,4.0
5188,5905,Ávila,Villanueva de Ávila,1060.641,Csb,-44.9339207048458,0.0,3.628706147540984,85.66552299579776,5.0
5189,28051,Madrid,Chapinería,679.6159,Csa,37.47152619589977,6.9,37.04564116161617,36.04842568048856,5.0
5190,44198,Teruel,Royuela,1214.825,Csb,-3.1111111111111143,0.0,1.5296666666666665,132.1122174971857,4.0
5191,19252,Guadalajara,Sayatón,653.2286,Csa,-14.583333333333345,0.0,2.868080357142857,62.82628354993221,2.0
5192,16070,Cuenca,Castillejo-Sierra,1007.348,Csa,-21.212121212121215,0.0,1.8096153846153848,122.50462299272095,1.0
5193,37080,Salamanca,Cantagallo,915.337,Csb,18.57142857142857,0.0,0.6052556818181819,69.53450728522552,5.0
5194,44052,Teruel,Calomarde,1319.318,Csb,-31.75675675675677,0.0,1.4809210526315788,135.4145370710194,4.0
5195,44012,Teruel,Alcalá de la Selva,1403.888,Csb,-4.365079365079367,0.0,1.669776119402985,99.9170244354914,3.0
5196,5214,Ávila,San Lorenzo de Tormes,1028.796,Csb,-100.0,0.0,0.8528523489932887,64.47595291542339,5.0
5197,28101,Madrid,Olmeda de las Fuentes,785.2642,Csa,32.64058679706602,0.0,20.40213060344828,33.02939602846548,5.0
5198,37334,Salamanca,Valdelageve,657.5203,Csa,-29.10447761194031,0.0,1.3364906832298136,76.57990589065896,4.0
5199,16045,Cuenca,Canalejas del Arroyo,793.2876,Csa,-57.0063694267516,0.0,0.0873529411764705,92.84243043507854,3.0
5200,5216,Ávila,San Martín del Pimpollar,1336.265,Csb,-14.611872146118714,0.0,0.5025590551181103,74.9139277166367,3.0
5201,37078,Salamanca,Candelario,1091.34,Csb,-25.563463819691563,0.0,0.6430232558139535,67.85571331961603,5.0
5202,16005,Cuenca,Albalate de las Nogueras,836.6561,Csa,-26.199261992619924,0.0,1.764375,111.03703168633255,2.0
5204,5904,Ávila,Santiago del Tormes,1539.357,Csb,-11.0091743119266,0.0,0.8564748201438849,65.87845458339804,3.0
5205,16041,Cuenca,Buendía,740.683,Csa,-11.826697892271667,0.0,0.3833333333333333,71.03594454511338,3.0
5206,28116,Madrid,Pozuelo del Rey,807.1237,Csa,63.24884792626728,0.0,31.848709523809525,25.711309634509725,5.0
5208,44070,Teruel,"Castellar, El",1246.68,Cfb,-36.60714285714287,0.0,1.7211538461538465,101.25227318034274,4.0
5209,19124,Guadalajara,Fuentenovilla,800.5488,Csa,29.95049504950496,0.0,14.773094017094015,43.29586924063394,4.0
5210,5167,Ávila,Navarrevisca,1125.35,Csb,-5.813953488372093,0.0,3.363388759689922,82.95358149208869,4.0
5211,5901,Ávila,San Juan de Gredos,1530.967,Csb,-46.01769911504424,0.0,0.3960526315789474,68.94209527751862,4.0
5212,5165,Ávila,Navarredonda de Gredos,1533.715,Csb,0.2202643171806215,0.0,0.4612595419847328,72.42224896442617,5.0
5214,44160,Teruel,Mosqueruela,1476.994,Csb,3.775322283609583,0.0,0.5291666666666666,96.67854248509823,5.0
5216,16050,Cuenca,Cañaveras,807.5058,Csa,0.2136752136752164,0.0,1.775,101.01817188372684,3.0
5217,28109,Madrid,Pelayos de la Presa,561.4791,Csa,33.081133290405674,8.45,22.149468181818182,46.649720790213344,5.0
5218,5104,Ávila,Hoyos del Collado,1496.277,Csb,-74.13793103448276,0.0,0.3960526315789474,70.45486467613961,5.0
5219,12134,Castellón,Vilar de Canes,663.0408,Csa,19.230769230769237,0.0,2.722685185185185,102.69565214713984,4.0
5220,5105,Ávila,Hoyos del Espino,1476.058,Csb,-18.296089385474858,0.0,0.4083333333333334,71.55311625570677,5.0
5221,5021,Ávila,"Barco de Ávila, El",1018.091,Csb,2.123970524490673,10.45,5.984150326797385,65.94582398557662,5.0
5223,19327,Guadalajara,Yebra,753.6019,Csa,8.267716535433067,0.0,6.804636842105262,53.98409956319927,3.0
5224,12003,Castellón,Albocàsser,534.062,Csa,12.021036814425244,4.6,7.290425531914893,105.3604675303744,5.0
5225,12102,Castellón,Santa Magdalena de Pulpis,123.8502,Csa,16.10389610389609,0.0,8.49,113.72919235345124,5.0
5226,5267,Ávila,Zapardiel de la Ribera,1356.206,Csb,-9.890109890109912,0.0,0.8410071942446044,67.69855287489248,3.0
5227,5162,Ávila,Navalperal de Tormes,1301.761,Csb,-29.22077922077922,0.0,0.865925925925926,68.56383580614113,3.0
5228,37263,Salamanca,Puerto de Béjar,929.1489,Csa,-33.567415730337075,0.0,0.6348529411764706,72.33082624402199,5.0
5229,16215,Cuenca,Tragacete,1280.023,Csb,-5.961538461538453,0.0,1.8072784810126583,147.3417182734378,1.0
5230,12093,Castellón,"Pobla de Benifassà, la",0.0,Csa,7.291666666666657,0.0,9.744166666666668,109.20930505575572,5.0
5232,37201,Salamanca,Montemayor del Río,643.6966,Csa,-44.99999999999999,0.0,1.325606060606061,74.65071377014651,5.0
5234,5051,Ávila,"Carrera, La",1055.56,Csb,-24.6875,0.0,0.7780448717948717,67.11243449634708,5.0
5235,28178,Madrid,Villanueva de Perales,594.7557,Csa,45.9254947613504,2.5,40.391815238095234,26.96392275428887,5.0
5236,16022,Cuenca,Arcos de la Sierra,1008.144,Csa,-43.67816091954023,0.0,1.882,125.24142309268731,0.5
5237,16246,Cuenca,Villalba del Rey,788.1654,Csa,-24.170124481327782,0.0,0.1030927835051546,80.93501349720464,5.0
5239,37244,Salamanca,Peñacaballera,874.3146,Csa,-8.496732026143803,0.0,1.3097305389221556,73.84664046887539,5.0
5240,19224,Guadalajara,Pozo de Almoguera,783.4164,Csa,-34.54545454545455,0.0,9.923935087719297,49.29203038853627,4.0
5242,37371,Salamanca,Villasrubias,850.7972,Csb,-52.11864406779662,0.0,1.0472222222222225,117.82535331433746,4.0
5243,28175,Madrid,Villamantilla,550.092,Csa,55.27777777777778,5.2,38.61463177570094,29.56892529569061,5.0
5244,44109,Teruel,Frías de Albarracín,1459.496,Csb,0.8928571428571388,0.0,0.081,135.0950102255904,3.0
5245,12051,Castellón,Culla,1086.087,Csb,-13.387423935091292,0.0,1.9908333333333337,97.79220963025018,5.0
5246,28179,Madrid,Villar del Olmo,680.3748,Csa,34.82849604221636,7.1,24.329735849056604,33.67873914601365,5.0
5247,16038,Cuenca,Buciegas,806.0385,Csa,-21.052631578947377,0.0,0.0743975903614457,96.2716705262862,3.0
5248,5233,Ávila,Serranillos,1222.104,Csb,-9.920634920634924,0.0,3.5400581300813005,84.64144283693803,4.0
5249,5170,Ávila,Navatejares,1045.835,Csb,-86.0,0.0,0.9993630573248408,68.33997855101028,5.0
5250,44159,Teruel,Moscardón,1402.289,Csb,12.295081967213108,0.0,1.470833333333333,129.98300485244724,3.0
5251,44041,Teruel,Bezas,1175.002,Cfb,24.264705882352963,0.0,1.5503378378378376,118.02207294159564,3.0
5252,19335,Guadalajara,Zorita de los Canes,596.4229,Csa,3.787878787878782,0.0,1.7678240740740745,61.01249797103047,2.0
5254,28011,Madrid,Ambite,667.338,Csa,19.68616262482168,0.0,20.125935779816515,38.051893077779184,5.0
5255,10078,Cáceres,"Garganta, La",1132.181,Csb,-54.92957746478872,0.0,0.6760542168674698,74.21186276264208,5.0
5256,5113,Ávila,"Llanos de Tormes, Los",1051.062,Csb,-57.14285714285714,0.0,1.053020134228188,69.10127506229794,5.0
5257,37102,Salamanca,"Cerro, El",988.4806,Csa,-52.837837837837846,0.0,1.37921875,77.51415471953159,5.0
5258,19022,Guadalajara,Almonacid de Zorita,710.4469,Csa,-0.369822485207095,0.0,1.5163716814159294,64.43317840436899,2.0
5260,5156,Ávila,Navahondilla,722.1689,Csa,0.0,0.0,4.67404068627451,60.59163385115258,5.0
5261,10144,Cáceres,"Pesga, La",436.7784,Csa,-26.80628272251309,0.0,1.351492537313433,89.71873536299057,4.0
5262,16206,Cuenca,Tinajas,868.139,Csa,-42.85714285714285,0.0,0.0940860215053763,86.27560894086471,5.0
5263,44103,Teruel,Formiche Alto,1119.593,Csb,3.125,0.0,1.828968253968254,99.1343292592145,3.0
5264,44204,Teruel,Saldón,1406.871,Csb,-38.46153846153845,0.0,1.489935064935065,123.04668706947574,4.0
5265,5055,Ávila,Casillas,1033.86,Csa,-15.545590433482817,0.0,5.026210952380953,67.0832379045902,5.0
5266,37168,Salamanca,Lagunilla,932.2834,Csa,-37.73148148148148,0.0,1.4658064516129032,80.08296219285347,4.0
5267,28008,Madrid,Aldea del Fresno,476.7994,Csa,36.29456458211571,7.25,37.13993194444445,35.814191561934784,5.0
5268,10041,Cáceres,Caminomorisco,467.3217,Csa,-7.041629760850313,2.8,2.870867768595041,96.3859727691049,5.0
5269,19192,Guadalajara,Mondéjar,798.318,Csa,39.51144516569866,9.65,22.444563636363632,43.42220521946842,5.0
5271,10156,Cáceres,Robledillo de Gata,607.127,Csa,-21.808510638297875,0.0,1.3155172413793104,107.50103758444313,5.0
5272,44137,Teruel,Linares de Mora,1315.215,Csb,18.589743589743577,0.0,0.1115942028985507,92.67882065399768,3.0
5273,37245,Salamanca,Peñaparda,863.9899,Csb,-53.431372549019606,0.0,1.5264492753623191,121.02001839969554,4.0
5274,44048,Teruel,Cabra de Mora,1092.803,Csb,-20.454545454545467,0.0,1.8044354838709675,95.91478631428596,4.0
5275,5187,Ávila,Piedralaves,712.4528,Csa,11.634349030470917,7.300000000000001,8.002697767857143,77.79565780177373,5.0
5276,10024,Cáceres,Baños de Montemayor,700.7947,Csa,-10.907859078590777,0.0,1.3852484472049689,76.68119736759732,5.0
5277,5037,Ávila,Bohoyo,1152.302,Csb,-42.79069767441861,0.0,1.1105357142857142,70.79639080374,4.0
5278,5236,Ávila,Solana de Ávila,1148.975,Csb,-36.0,0.0,0.8895833333333334,71.27874934370085,4.0
5279,5249,Ávila,Umbrías,1102.692,Csb,-6.5,0.0,0.8805194805194805,71.10736134587344,4.0
5280,16140,Cuenca,Olmeda de la Cuesta,899.1359,Csa,-45.0,0.0,1.7538690476190475,95.36443641710272,3.0
5282,28128,Madrid,Rozas de Puerto Real,876.1035,Csa,6.024096385542165,0.0,4.595020476190476,60.334655937915336,5.0
5283,19006,Guadalajara,Albalate de Zorita,776.8889,Csa,7.782608695652186,3.4,2.764858490566038,65.6199385719337,2.0
5284,12050,Castellón,"Coves de Vinromà, les",181.3896,Csa,17.803030303030297,4.9,9.826744186046511,104.35546633059604,5.0
5285,19007,Guadalajara,Albares,748.9675,Csa,-0.4901960784313814,0.0,8.95783119266055,52.08651741011355,4.0
5288,5244,Ávila,Tormellas,1063.159,Csb,-80.0,0.0,1.046,71.78841858432037,4.0
5289,10071,Cáceres,Descargamaría,509.1357,Csa,-41.74311926605504,0.0,1.4306249999999998,109.95535789138854,5.0
5290,5227,Ávila,Santa María del Tiétar,695.9569,Csa,20.56159420289854,0.0,3.731964351851852,65.8824456498241,5.0
5291,10146,Cáceres,Pinofranqueado,457.8624,Csa,13.805759457933377,0.0,2.0332589285714286,100.4721520831158,5.0
5292,16143,Cuenca,Olmedilla de Eliz,872.5022,Csa,10.52631578947367,0.0,1.913311688311688,100.447382024804,2.0
5293,16025,Cuenca,Arrancacepas,921.0117,Csa,-37.5,0.0,1.916118421052632,105.4719653662452,1.5
5294,16209,Cuenca,Torralba,910.9871,Csa,-43.22033898305085,0.0,1.908,111.51371344864928,1.5
5296,28031,Madrid,Cadalso de los Vidrios,799.9886,Csa,24.4654856444716,10.65,12.436131018518518,56.49909451744834,5.0
5297,28174,Madrid,Villamanta,550.4752,Csa,33.50262697022766,7.85,39.75532072072072,28.716389406355216,5.0
5298,5002,Ávila,"Adrada, La",622.7286,Csa,23.174603174603178,9.35,7.970246818181819,72.64009300678255,5.0
5299,16071,Cuenca,Castillo-Albaráñez,902.1082,Csa,16.66666666666667,0.0,1.938486842105263,102.77623028560384,1.5
5300,16094,Cuenca,Gascueña,929.3591,Csa,-13.636363636363647,0.0,0.0994318181818181,92.38152290664593,3.0
5301,5085,Ávila,Gil García,1149.134,Csb,-6.25,0.0,0.9070261437908496,72.86970911860311,4.0
5302,19021,Guadalajara,Almoguera,658.963,Csa,32.68538516918646,1.85,7.402198076923077,54.86123051784399,3.0
5303,5127,Ávila,Mijares,864.0565,Csb,-17.534246575342465,0.0,4.673045175438597,89.72677148864257,5.0
5304,44215,Teruel,Terriente,1435.32,Csb,-13.70192307692308,0.0,1.5095394736842105,125.22992525654544,3.0
5305,44243,Teruel,Valdecuenca,1329.863,Cfb,23.214285714285708,0.0,1.4522151898734177,119.51720399637608,3.0
5306,16121,Cuenca,"Majadas, Las",1393.425,Csb,-16.210045662100455,0.0,1.9880281690140849,133.66438178196267,1.0
5307,37221,Salamanca,Navasfrías,903.6105,Csb,-38.25966850828729,0.0,0.4678571428571428,133.04013754440004,5.0
5308,28165,Madrid,Valdilecha,724.2806,Csa,44.53221809169765,7.2,33.67740589622642,31.805423644871425,5.0
5309,10050,Cáceres,Casar de Palomero,524.2137,Csa,-26.381909547738687,0.0,1.2597560975609758,96.84137400039666,5.0
5310,5240,Ávila,Sotillo de la Adrada,643.7815,Csa,27.63237366619689,18.1,12.578793867924528,68.55821317222906,5.0
5311,5153,Ávila,Nava del Barco,1143.579,Csb,-62.65060240963855,0.0,1.0390728476821192,73.16296362668362,4.0
5312,5066,Ávila,Cuevas del Valle,850.9416,Csb,-13.22393822393822,0.0,2.485869565217391,84.14323112779583,5.0
5313,5192,Ávila,Puerto Castilla,1169.832,Csb,-24.48979591836733,0.0,0.9230132450331126,74.20858220566204,4.0
5314,16163,Cuenca,Portilla,1066.127,Csb,-61.47540983606557,0.0,1.9880281690140849,128.79948092178208,1.5
5316,37234,Salamanca,"Payo, El",924.1714,Csb,-48.88535031847134,0.0,1.7,127.0551943014514,4.0
5317,5262,Ávila,Villarejo del Valle,830.5555,Csb,-37.73885350318472,0.0,2.552455357142857,85.313037853404,5.0
5318,28102,Madrid,Orusco de Tajuña,662.3139,Csa,33.01196808510638,0.0,20.5711359223301,38.76897266119436,5.0
5320,5054,Ávila,Casavieja,560.0256,Csa,-1.2820512820512988,0.0,4.761422368421052,84.0195817653866,5.0
5321,44263,Teruel,Villastar,860.7039,BSk,47.9014598540146,0.0,1.740942028985507,104.8471846359358,4.0
5322,5159,Ávila,Navalonguilla,1166.513,Csb,-80.97826086956522,0.0,1.1127659574468085,74.67739163531927,4.0
5323,5082,Ávila,Gavilanes,666.3435,Csb,-25.04725897920604,0.0,4.632409999999999,91.18630330072838,5.0
5324,16107,Cuenca,Huélamo,1283.993,Csb,-56.08108108108108,0.0,1.9558219178082192,143.47061731026463,2.0
5325,12025,Castellón,Benafigos,932.0203,Csa,-32.170542635658904,0.0,4.8075,90.3296181730677,4.0
5327,44199,Teruel,Rubiales,1156.471,Cfb,-10.465116279069775,0.0,1.550337837837838,110.27176338844224,3.0
5328,5207,Ávila,San Esteban del Valle,795.9105,Csb,-27.316076294277917,0.0,2.6493119266055043,87.07973407568728,5.0
5329,10096,Cáceres,Hervás,664.4932,Csa,5.775114737378885,10.8,6.934554140127389,81.20049345073674,5.0
5330,16162,Cuenca,Portalrubio de Guadamejud,818.1326,Csa,-42.85714285714287,0.0,0.0994318181818181,86.04684718499819,4.0
5331,12105,Castellón,Sierra Engarcerán,750.2902,Csa,4.130643611911609,6.050000000000001,9.37409090909091,95.02152350451377,4.0
5333,10124,Cáceres,Mohedas de Granadilla,448.7007,Csa,-6.206496519721583,0.0,1.5254065040650406,96.19519500459192,5.0
5334,10117,Cáceres,Marchagaz,516.7504,Csa,-18.067226890756302,0.0,1.708403361344538,100.14583685135324,5.0
5335,5013,Ávila,"Arenal, El",890.2292,Csb,-20.192307692307693,0.0,0.7668141592920356,83.89983314350742,5.0
5336,44193,Teruel,Puertomingalvo,1452.379,Csb,22.142857142857157,0.0,1.4444444444444444,85.93705583154082,4.0
5337,28037,Madrid,Cenicientos,778.7822,Csa,7.823446987389076,0.0,5.989927981651376,58.96779129563139,5.0
5338,12120,Castellón,"Torre d'en Doménec, la",309.2723,Csa,-11.263736263736275,0.0,8.883750000000001,97.881728049242,5.0
5339,19176,Guadalajara,Mazuecos,708.3503,Csa,-11.149825783972132,0.0,6.583036,54.28480068601922,4.0
5340,28089,Madrid,Moraleja de Enmedio,682.4211,Csa,47.7708703374778,50.400000000000006,78.34942622549019,13.859030460362932,5.0
5341,10001,Cáceres,Abadía,452.6463,Csa,8.283132530120469,0.0,1.4669580419580417,86.56935498687128,5.0
5342,10015,Cáceres,Aldeanueva del Camino,527.226,Csa,-6.785714285714292,0.0,1.4986842105263156,84.72689226441058,5.0
5343,5132,Ávila,Mombeltrán,638.0334,Csb,-19.432314410480345,0.0,2.6189814814814816,87.01340735422178,5.0
5344,28035,Madrid,Carabaña,612.9524,Csa,42.75789473684212,6.3,25.80486734693877,39.0537407892251,5.0
5345,16280,Cuenca,Zarzuela,1040.219,Csa,-53.353658536585385,0.0,1.9880281690140849,125.81004109120796,1.5
5346,44158,Teruel,Mora de Rubielos,1052.556,Csb,28.29721362229101,8.05,5.618115942028986,87.77258452106634,5.0
5347,10183,Cáceres,Tornavacas,863.4183,Csb,-2.652259332023576,0.0,0.9815140845070424,79.1187947215343,5.0
5348,5221,Ávila,Santa Cruz del Valle,733.2361,Csb,-44.77124183006535,0.0,2.731132075471698,88.47447665009072,5.0
5349,5100,Ávila,"Hornillo, El",750.8702,Csa,-35.714285714285694,0.0,2.4736956521739133,84.8558484635268,5.0
5351,44217,Teruel,Toril y Masegoso,1488.103,Csb,-13.235294117647058,0.0,1.5457236842105262,120.33418290895776,2.0
5352,10185,Cáceres,Torrecilla de los Ángeles,466.4605,Csa,-19.26677067082684,0.0,2.516208791208791,109.9615313718507,5.0
5353,10080,Cáceres,Gargantilla,641.0802,Csa,-36.4010989010989,0.0,1.4724489795918367,85.6571348234385,5.0
5354,10137,Cáceres,Palomero,453.1881,Csa,-9.070796460176991,0.0,1.752586206896552,102.0360049693088,5.0
5355,19107,Guadalajara,Driebes,729.485,BSk,-13.55685131195336,0.0,6.857329166666666,53.02643396666923,4.0
5356,28146,Madrid,Tielmes,580.7983,BSk,40.50587816173852,7.3,33.781432368421044,35.35506372763565,5.0
5358,5182,Ávila,Pedro Bernardo,802.8278,Csa,-32.53557567917207,0.0,4.684068095238096,93.04813924232,5.0
5359,44127,Teruel,Jabaloyas,1405.788,Cfb,-8.870967741935488,0.0,1.5875,114.95080068837562,2.0
5360,10086,Cáceres,"Granja, La",416.166,Csa,-19.303797468354425,0.0,1.5434306569343066,89.30702090344613,5.0
5361,10084,Cáceres,Gata,665.3049,Csa,-7.902403495994164,3.1500000000000004,2.591,121.68776486838868,5.0
5362,16254,Cuenca,Villar de Domingo García,938.7158,Csa,-14.523809523809533,0.0,1.9875,112.51300322682036,2.0
5363,5095,Ávila,Higuera de las Dueñas,636.0223,Csa,-17.100371747211895,0.0,6.163571495327103,70.93363252434108,4.0
5364,10039,Cáceres,Cadalso,448.0928,Csa,-26.231527093596057,0.0,1.4458333333333333,118.32465171516492,5.0
5365,10216,Cáceres,Zarza de Granadilla,398.6644,Csa,10.69252077562328,6.35,4.748295454545454,91.62388150454306,5.0
5368,10063,Cáceres,Cerezo,394.5923,Csa,-54.9342105263158,0.0,1.580128205128205,100.09049723120792,5.0
5369,44165,Teruel,Nogueruelas,1136.51,Csb,6.185567010309285,0.0,0.1769736842105263,83.91034931701851,4.0
5370,16156,Cuenca,"Peraleja, La",859.0751,Csa,-21.518987341772156,0.0,0.1041666666666666,91.41240041340788,3.0
5371,16245,Cuenca,Villalba de la Sierra,992.4644,Csa,-0.1773049645390045,0.0,2.075735294117647,129.56405064442995,2.0
5372,44264,Teruel,Villel,839.2695,BSk,34.46745562130177,0.0,1.7553571428571426,102.35105115469015,4.0
5373,44249,Teruel,"Vallecillo, El",1435.69,Csb,-31.081081081081088,0.0,0.1007042253521126,124.29384818818684,3.0
5374,28110,Madrid,Perales de Tajuña,577.9905,BSk,42.09702660406887,7.449999999999999,37.10970652173913,34.355241591348715,5.0
5375,45013,Toledo,Almorox,535.3524,Csa,19.867149758454104,9.6,11.306837727272727,53.757782762156,4.0
5376,12132,Castellón,Vilanova d'Alcolea,349.054,Csa,3.75,0.0,9.111538461538462,94.9326072567968,5.0
5377,5075,Ávila,Fresnedilla,622.42,Csa,-40.81632653061224,0.0,5.89388820754717,72.78084345540549,4.0
5378,28025,Madrid,Brea de Tajo,722.8417,Csa,7.142857142857139,0.0,11.253442105263158,49.17790227752138,5.0
5380,44240,Teruel,Valbona,951.9821,BSk,-11.71875,0.0,1.651449275362319,86.72042370315404,4.0
5382,12122,Castellón,"Useres, les/Useras",312.8526,Csa,0.1036269430051817,0.0,7.400892857142858,88.64437885201373,5.0
5383,16250,Cuenca,Villanueva de Guadamejud,805.5494,Csa,-75.43859649122808,0.0,1.885759493670886,95.54267715394136,2.0
5384,10205,Cáceres,Valverde del Fresno,492.8723,Csa,-5.695611577964513,5.85,4.1139534883720925,141.5587903363962,5.0
5385,44192,Teruel,"Puebla de Valverde, La",1122.581,Csb,22.746781115879838,0.0,1.752238805970149,90.08239180471824,3.0
5386,10187,Cáceres,Torre de Don Miguel,555.9983,Csa,3.7815126050420105,0.0,1.037,121.4856569124975,5.0
5387,16224,Cuenca,Valdemeca,1316.776,Csb,-16.463414634146346,0.0,2.0396428571428573,135.10915054794089,4.0
5388,10174,Cáceres,Segura de Toro,636.4227,Csa,1.6574585635359114,0.0,1.6534172661870503,89.1256683181809,5.0
5389,16219,Cuenca,Uña,1133.798,Csb,-12.359550561797777,0.0,2.106716417910448,138.87598588479904,1.5
5390,5089,Ávila,Guisando,760.2384,Csa,-26.882845188284502,0.0,2.481194690265487,86.60680877474996,5.0
5391,12117,Castellón,Torreblanca,34.1963,BSk,23.735066760365427,24.5,19.97027027027027,99.5180636211371,5.0
5392,10107,Cáceres,Jerte,593.6707,Csb,8.340248962655593,0.0,1.7353571428571428,83.94489380150635,5.0
5393,12001,Castellón,Atzeneta del Maestrat,405.6302,Csa,6.035141329258963,4.6,8.307608695652174,84.82042488544943,5.0
5394,10072,Cáceres,Eljas,578.0947,Csa,-30.465949820788538,0.0,1.225,139.98074353407665,5.0
5396,10164,Cáceres,San Martín de Trevejo,617.9815,Csb,-31.84397163120567,0.0,1.1025,136.688600796457,5.0
5397,10093,Cáceres,Hernán-Pérez,440.8669,Csa,-2.791262135922338,0.0,2.338414634146341,115.52023608949015,5.0
5398,16030,Cuenca,Bascuñana de San Pedro,1049.3,Csa,14.583333333333329,0.0,2.0739130434782607,118.6507474743964,3.0
5399,45159,Toledo,Sartajada,460.2389,Csa,-20.7070707070707,0.0,5.285258571428572,87.39584841661049,4.0
5400,44089,Teruel,Cubla,1095.818,Cfb,36.206896551724135,0.0,1.725,95.0000355597098,3.0
5401,28155,Madrid,Valdaracete,737.9929,Csa,19.908116385911185,0.0,18.32103191489362,44.999642199964605,5.0
5402,28017,Madrid,Batres,603.6849,BSk,39.75472662238121,0.0,40.06538789473685,21.28586483501572,5.0
5405,45129,Toledo,Paredes de Escalona,488.917,Csa,-33.84615384615384,0.0,6.395203211009175,57.717716787725706,4.0
5406,16272,Cuenca,Villas de la Ventosa,844.56,Csa,-19.298245614035096,0.0,1.8887820512820512,102.05509652292784,1.5
5407,28140,Madrid,Serranillos del Valle,650.8673,BSk,47.77633851468048,15.95,49.46299848484848,20.322864738297586,5.0
5408,45180,Toledo,Valmojado,657.4002,Csa,51.415487094088256,15.0,40.07399301801802,31.87931069662089,4.0
5409,5110,Ávila,Lanzahíta,452.3451,Csa,0.7888349514563089,0.0,5.275022395833334,95.76961240498196,5.0
5410,10055,Cáceres,Casas del Monte,578.4438,Csa,10.95176010430248,0.0,1.6887218045112784,91.5646924332864,5.0
5411,10003,Cáceres,Acebo,514.3077,Csa,-29.60413080895009,0.0,1.226315789473684,132.1103419186614,5.0
5412,44218,Teruel,Tormón,1062.348,Cfb,-32.25806451612903,0.0,1.5312499999999998,108.77009890775696,3.0
5413,10211,Cáceres,Villanueva de la Sierra,500.2086,Csa,-14.112903225806448,0.0,2.219886363636364,113.02764506876578,5.0
5415,12130,Castellón,Villahermosa del Río,739.1841,Csb,-25.659229208924955,0.0,3.7344444444444447,79.02165488719949,5.0
5416,44064,Teruel,Cascante del Río,986.0148,BSk,-42.30769230769231,0.0,1.7908088235294115,95.27328510143674,3.0
5417,16909,Cuenca,Sotorribas,989.6494,Csa,-4.815864022662893,0.0,2.075735294117647,124.49783124485258,3.0
5418,10035,Cáceres,Cabezuela del Valle,514.3602,Csb,11.344731977818851,0.0,1.6367537313432834,87.82650432618664,5.0
5419,16278,Cuenca,Zafrilla,1418.941,Csb,0.9433962264150892,0.0,0.0909722222222222,124.81684408889171,4.0
5420,10090,Cáceres,Guijo de Granadilla,390.9599,Csa,-46.50924024640655,0.0,2.106590909090909,100.9530724926192,5.0
5423,10167,Cáceres,Santa Cruz de Paniagua,478.2463,Csa,-25.95155709342561,0.0,2.0580729166666667,110.20722764049518,5.0
5424,44239,Teruel,Valacloche,1003.039,BSk,-14.0625,0.0,1.8734615384615383,93.68772430050852,3.0
5425,10006,Cáceres,Ahigal,389.4077,Csa,-9.175334323922726,3.55,3.568409090909091,102.324372503007,5.0
5426,44201,Teruel,Rubielos de Mora,940.7538,Csb,21.4975845410628,0.0,0.5662499999999999,78.98805284561473,5.0
5427,44234,Teruel,Tramacastiel,887.387,BSk,-47.413793103448285,0.0,1.6354166666666667,101.16313455799968,5.0
5428,28150,Madrid,Torrejón de Velasco,609.1476,BSk,48.28115408225906,12.3,51.31224090909091,20.38273820044949,5.0
