cmun,municipality_name,province,altitude,longitude,latitude,nearest_airport,closest_distance_airport,nearest_train_station,closest_distance_train,closest_distance_hospital,nearest_hospital
26096,Medrano,La Rioja,599.9323,-2.55403,42.38266,Aeropuerto de Logroño - Agoncillo,21.276987081149603,Logroño,12.5025470037095,12.940349181748985,Hospital San Pedro
26098,Munilla,La Rioja,801.2989,-2.295301,42.18866,Aeropuerto de Logroño - Agoncillo,30.1498046703654,Alcanadre,28.18852215250664,29.46108045577776,Fundación Hospital Calahorra
26099,Murillo de Río Leza,La Rioja,409.3719,-2.324659,42.40302,Aeropuerto de Logroño - Agoncillo,6.313721950003396,Agoncillo,5.263654222307904,9.714648362750713,Complejo Hospitalario San Millan San Pedro De La Rioja
26100,Muro de Aguas,La Rioja,881.153,-2.109735,42.13338,Aeropuerto de Logroño - Agoncillo,40.07420241848022,Calahorra,23.338156094387102,22.683403593984647,Fundación Hospital Calahorra
26101,Muro en Cameros,La Rioja,1102.083,-2.528894,42.22531,Aeropuerto de Logroño - Agoncillo,31.32664807031481,Logroño,26.80655957088442,26.421116618533887,Hospital San Pedro
26102,Nájera,La Rioja,491.8676,-2.734324,42.41604,Aeropuerto de Logroño - Agoncillo,34.654125553926114,Haro,20.878550762053877,19.43098839313671,Hospital De Leza
26103,Nalda,La Rioja,621.6317,-2.486961,42.33414,Aeropuerto de Logroño - Agoncillo,19.73279772506373,Logroño,14.232971848710935,13.873066667251967,Hospital San Pedro
26104,Navajún,La Rioja,927.8933,-2.098725,41.96408,Aeropuerto de Logroño - Agoncillo,57.92362422014272,Rincon De Soto,36.11906360224026,37.57863843813052,Hospital Santa Bárbara
26105,Navarrete,La Rioja,505.4879,-2.564667,42.43074,Aeropuerto de Logroño - Agoncillo,20.603774817251775,Logroño,10.6276452986741,10.930282462029751,Hospital General De La Rioja
26106,Nestares,La Rioja,861.1385,-2.61939,42.26964,Aeropuerto de Logroño - Agoncillo,32.62781370107243,Logroño,25.54628527703403,25.636041991260576,Hospital San Pedro
26107,Nieva de Cameros,La Rioja,1008.789,-2.667628,42.21777,Aeropuerto de Logroño - Agoncillo,39.43564004888595,Logroño,32.54943948568433,32.628501321369576,Hospital San Pedro
26108,Ocón,La Rioja,885.0756,-2.244663,42.29795,Aeropuerto de Logroño - Agoncillo,18.92534708575859,Alcanadre,15.806683041764918,21.862778122483302,Fundación Hospital Calahorra
26109,Ochánduri,La Rioja,550.3547,-3.003631,42.52465,Aeropuerto de Vitoria,45.268907383677,Haro,14.270710434783185,16.14247493087266,Hospital Santiago Apóstol
26110,Ojacastro,La Rioja,792.9922,-3.005141,42.34657,Aeropuerto de Burgos,50.807124282942546,Haro,29.289170123602783,35.90514431184322,Hospital Santiago Apóstol
26111,Ollauri,La Rioja,499.6054,-2.833227,42.54215,Aeropuerto de Vitoria,38.359728517541136,Haro,4.794130893080167,16.416331944851265,Hospital De Leza
26112,Ortigosa de Cameros,La Rioja,1061.807,-2.705041,42.17596,Aeropuerto de Logroño - Agoncillo,44.88269152764561,Logroño,38.126377535736175,38.196233830156906,Hospital San Pedro
26113,Pazuengos,La Rioja,1160.065,-2.925584,42.31839,Aeropuerto de Logroño - Agoncillo,52.488787567342115,Haro,30.12636108727349,37.09544638311109,Hospital De Leza
26114,Pedroso,La Rioja,1699.063,-2.716667,42.03333,Aeropuerto de Logroño - Agoncillo,57.69189493826553,Soria,36.8013164067378,35.45421367898072,Complejo Asistencial De Soria
26115,Pinillos,La Rioja,1009.915,-2.596651,42.19918,Aeropuerto de Logroño - Agoncillo,36.972680048491306,Logroño,31.451791135434913,31.26363168444845,Hospital San Pedro
26117,Pradejón,La Rioja,364.7923,-2.068308,42.33448,Aeropuerto de Logroño - Agoncillo,24.765746916559788,Feculas-Navarra,8.860130314592158,7.615480700836177,Fundación Hospital Calahorra
26118,Pradillo,La Rioja,884.1365,-2.640748,42.17748,Aeropuerto de Logroño - Agoncillo,41.146967766913754,Logroño,35.215828326908166,35.11749357339799,Hospital San Pedro
26119,Préjano,La Rioja,705.9279,-2.179706,42.18618,Aeropuerto de Logroño - Agoncillo,32.41886330364291,Calahorra,22.93598227957823,21.69770819654602,Fundación Hospital Calahorra
26120,Quel,La Rioja,477.9927,-2.049811,42.22894,Aeropuerto de Logroño - Agoncillo,33.79644186599514,Calahorra,11.822661113503836,11.00583270902725,Fundación Hospital Calahorra
26121,Rabanera,La Rioja,973.8629,-2.486754,42.18958,Aeropuerto de Logroño - Agoncillo,33.08684748017125,Logroño,30.012190182532297,29.42699525566742,Hospital San Pedro
26122,"Rasillo de Cameros, El",La Rioja,1098.583,-2.69815,42.19453,Aeropuerto de Logroño - Agoncillo,43.04011736129987,Logroño,36.11436405868918,36.21311624979772,Hospital San Pedro
26123,"Redal, El",La Rioja,530.1921,-2.201439,42.33796,Aeropuerto de Logroño - Agoncillo,16.53822966987138,Alcanadre,10.11146974674551,18.425455198239643,Fundación Hospital Calahorra
26124,Ribafrecha,La Rioja,499.8856,-2.387509,42.35477,Aeropuerto de Logroño - Agoncillo,13.000392798155096,Logroño,12.231973758435188,11.12495843072928,Hospital San Pedro
26125,Rincón de Soto,La Rioja,291.5012,-1.850801,42.23453,Aeropuerto de Logroño - Agoncillo,45.852144191503086,Rincon De Soto,0.5423313353344199,13.827320288312547,Fundación Hospital Calahorra
26126,Robres del Castillo,La Rioja,732.1305,-2.292233,42.27408,Aeropuerto de Logroño - Agoncillo,20.710077707065153,Agoncillo,18.82981446047946,22.476241719722715,"Policlínico Riojano Nuestra Señora De Valvanera, S.A."
26127,Rodezno,La Rioja,546.4205,-2.845027,42.5257,Aeropuerto de Vitoria,40.35779634233256,Haro,6.446234771117906,17.848196172207526,Hospital De Leza
26128,Sajazarra,La Rioja,515.8929,-2.961486,42.5884,Aeropuerto de Vitoria,37.40374896695938,Haro,9.22613503397495,9.306656706145242,Hospital Santiago Apóstol
26129,San Asensio,La Rioja,535.0013,-2.748897,42.49755,Aeropuerto de Logroño - Agoncillo,35.74032957590742,Haro,12.627585324943231,12.568655692112744,Hospital De Leza
26130,San Millán de la Cogolla,La Rioja,725.5252,-2.861402,42.329,Aeropuerto de Logroño - Agoncillo,47.09171592414738,Haro,28.304120915865752,32.99310327698928,Hospital De Leza
26131,San Millán de Yécora,La Rioja,658.0,-3.096873,42.54663,Aeropuerto de Vitoria,47.56133527700211,Pancorbo,9.380225728238942,16.255234874521005,Hospital Santiago Apóstol
26132,San Román de Cameros,La Rioja,841.6791,-2.473908,42.23228,Aeropuerto de Logroño - Agoncillo,28.35745143140634,Logroño,25.177248660085976,24.574213775313943,Hospital San Pedro
26134,Santa Coloma,La Rioja,763.788,-2.655694,42.36699,Aeropuerto de Logroño - Agoncillo,29.69454457420972,Logroño,20.359886774567293,20.896984745714885,Hospital General De La Rioja
26135,Santa Engracia del Jubera,La Rioja,651.6323,-2.292164,42.30088,Aeropuerto de Logroño - Agoncillo,17.751057757486173,Agoncillo,15.852896334758334,19.923621918909628,"Policlínico Riojano Nuestra Señora De Valvanera, S.A."
26136,Santa Eulalia Bajera,La Rioja,633.9897,-2.191216,42.2103,Aeropuerto de Logroño - Agoncillo,29.57640512097589,Calahorra,22.242046405830596,20.837826698798015,Fundación Hospital Calahorra
26138,Santo Domingo de la Calzada,La Rioja,641.3798,-2.95259,42.44199,Aeropuerto de Vitoria,51.84583988614486,Haro,17.880103949326926,25.463535099081277,Hospital Santiago Apóstol
26139,San Torcuato,La Rioja,599.8317,-2.890032,42.48249,Aeropuerto de Vitoria,45.94824061815331,Haro,11.724983200584086,22.329891430258545,Hospital Santiago Apóstol
26140,Santurde de Rioja,La Rioja,713.6771,-2.980024,42.38959,Aeropuerto de Burgos,52.99619937325112,Haro,24.087878039674415,31.11306356890801,Hospital Santiago Apóstol
26141,Santurdejo,La Rioja,776.8748,-2.954972,42.37824,Aeropuerto de Logroño - Agoncillo,53.25772242167286,Haro,24.416056511167504,32.488074110686775,Hospital Santiago Apóstol
26142,San Vicente de la Sonsierra,La Rioja,499.6028,-2.759273,42.56242,Aeropuerto de Vitoria,35.260897827001045,Haro,7.756475754019172,10.0193794009782,Hospital De Leza
26143,Sojuela,La Rioja,666.7807,-2.545047,42.37001,Aeropuerto de Logroño - Agoncillo,21.22516038371516,Logroño,12.97876148713227,13.254973607128711,Hospital San Pedro
26144,Sorzano,La Rioja,722.3146,-2.528136,42.34253,Aeropuerto de Logroño - Agoncillo,21.68994443280218,Logroño,14.669913080866069,14.64575913684826,Hospital San Pedro
26145,Sotés,La Rioja,670.8347,-2.602225,42.40012,Aeropuerto de Logroño - Agoncillo,24.361479800775168,Logroño,14.747214143903616,15.219486771254289,Hospital General De La Rioja
26146,Soto en Cameros,La Rioja,732.1506,-2.424889,42.28662,Aeropuerto de Logroño - Agoncillo,21.15995213362113,Logroño,19.03646077244658,18.224781101190796,Hospital San Pedro
26147,Terroba,La Rioja,799.225,-2.443991,42.25843,Aeropuerto de Logroño - Agoncillo,24.663608311804655,Logroño,22.124940967586124,21.4047875967349,Hospital San Pedro
26148,Tirgo,La Rioja,521.4808,-2.948646,42.54567,Aeropuerto de Vitoria,41.10786238689471,Haro,9.185730424680834,14.167487126321399,Hospital Santiago Apóstol
26149,Tobía,La Rioja,689.8137,-2.815388,42.29815,Aeropuerto de Logroño - Agoncillo,44.7715974592354,Haro,31.835655543668526,34.11786636369511,Hospital De Leza
26150,Tormantos,La Rioja,608.6924,-3.074003,42.49433,Aeropuerto de Burgos,47.680468587803446,Pancorbo,15.431761842350433,20.66829075929449,Hospital Santiago Apóstol
26151,Torrecilla en Cameros,La Rioja,751.1946,-2.630543,42.25526,Aeropuerto de Logroño - Agoncillo,34.36942419453379,Logroño,27.3826926378175,27.46138674149573,Hospital San Pedro
26152,Torrecilla sobre Alesanco,La Rioja,613.0709,-2.834565,42.40828,Aeropuerto de Logroño - Agoncillo,42.94516594381835,Haro,19.517572653015367,24.62733841985114,Hospital De Leza
26153,Torre en Cameros,La Rioja,1134.403,-2.51884,42.24041,Aeropuerto de Logroño - Agoncillo,29.471980419577772,Logroño,24.96961543063864,24.56795774089667,Hospital San Pedro
26154,Torremontalbo,La Rioja,424.9834,-2.685056,42.50055,Aeropuerto de Logroño - Agoncillo,30.580901894402533,Haro,16.345356635128812,9.20695291784473,Hospital De Leza
26155,Treviana,La Rioja,586.3843,-3.051075,42.55835,Aeropuerto de Vitoria,44.23507929937466,Pancorbo,9.463812568871289,13.350760382936745,Hospital Santiago Apóstol
26157,Tricio,La Rioja,563.7631,-2.718959,42.40126,Aeropuerto de Logroño - Agoncillo,33.68354698842398,Haro,22.91795456078725,20.50207200091431,Hospital De Leza
26158,Tudelilla,La Rioja,541.8914,-2.116139,42.29966,Aeropuerto de Logroño - Agoncillo,24.290315045707988,Alcanadre,11.987858010399329,11.302326040239233,Fundación Hospital Calahorra
26160,Uruñuela,La Rioja,498.3737,-2.707949,42.44272,Aeropuerto de Logroño - Agoncillo,32.19239387326206,Haro,19.492435179609135,15.862221341084409,Hospital De Leza
26161,Valdemadera,La Rioja,965.7645,-2.073984,41.98395,Aeropuerto de Logroño - Agoncillo,56.52303078917003,Rincon De Soto,33.13753355965019,37.41753264323489,Fundación Hospital Calahorra
26162,Valgañón,La Rioja,937.2846,-3.06729,42.31764,Aeropuerto de Burgos,45.87097830444552,Briviesca,32.4817503398033,39.61546919886562,Hospital Santiago Apóstol
26163,Ventosa,La Rioja,640.8217,-2.626475,42.40391,Aeropuerto de Logroño - Agoncillo,26.18444160169956,Logroño,16.410582337154676,16.792041595649877,Hospital General De La Rioja
26164,Ventrosa,La Rioja,968.6185,-2.852024,42.15555,Aeropuerto de Logroño - Agoncillo,55.53865510482859,Haro,47.55355354111936,48.0252534890839,Hospital San Pedro
26165,Viguera,La Rioja,687.5367,-2.533868,42.30816,Aeropuerto de Logroño - Agoncillo,24.517355687947873,Logroño,18.287343467304357,18.13778255993888,Hospital San Pedro
26166,Villalba de Rioja,La Rioja,552.1461,-2.88795,42.60916,Aeropuerto de Vitoria,32.62546870926238,Haro,4.255436983808258,10.69565830819327,Hospital Santiago Apóstol
26167,Villalobar de Rioja,La Rioja,586.6432,-2.961956,42.49213,Aeropuerto de Vitoria,46.97056290181774,Haro,13.74885055317023,19.84206727998675,Hospital Santiago Apóstol
26168,Villamediana de Iregua,La Rioja,444.9522,-2.419214,42.4263,Aeropuerto de Logroño - Agoncillo,9.16599029342018,Logroño,3.8993079070290655,2.77244156437774,Hospital San Pedro
26169,Villanueva de Cameros,La Rioja,886.7664,-2.64923,42.16763,Aeropuerto de Logroño - Agoncillo,42.43510269271103,Logroño,36.51078218501607,36.415619527247145,Hospital San Pedro
26170,"Villar de Arnedo, El",La Rioja,433.9665,-2.095296,42.3207,Aeropuerto de Logroño - Agoncillo,23.91956361207244,Alcanadre,9.891825311337431,9.510179235086671,Fundación Hospital Calahorra
26171,Villar de Torre,La Rioja,766.6995,-2.865805,42.37067,Aeropuerto de Logroño - Agoncillo,46.21718753345962,Haro,23.696846204789782,29.48147153845878,Hospital De Leza
26172,Villarejo,La Rioja,833.6031,-2.887695,42.37299,Aeropuerto de Logroño - Agoncillo,47.925617388872936,Haro,23.61241786204946,30.462245838533917,Hospital De Leza
26173,Villarroya,La Rioja,920.0107,-2.066742,42.13246,Aeropuerto de Logroño - Agoncillo,41.80062699057962,Rincon De Soto,21.095851315613515,21.340077563770826,Fundación Hospital Calahorra
26174,Villarta-Quintana,La Rioja,754.0377,-3.049242,42.42986,Aeropuerto de Burgos,47.87586080675767,Pancorbo,22.865376372744652,27.078785613395343,Hospital Santiago Apóstol
26175,Villavelayo,La Rioja,952.2856,-2.985576,42.13184,Aeropuerto de Burgos,58.02678971785933,Haro,51.42752308478676,57.018556783731185,Hospital De Leza
26176,Villaverde de Rioja,La Rioja,798.5352,-2.8139,42.32081,Aeropuerto de Logroño - Agoncillo,43.70254853641091,Haro,29.34093750927497,31.802139973405346,Hospital De Leza
26177,Villoslada de Cameros,La Rioja,1072.263,-2.673385,42.11401,Aeropuerto de Logroño - Agoncillo,48.334424465510686,Logroño,42.71924159010809,41.528314389040474,Hospital Santa Bárbara
26178,Viniegra de Abajo,La Rioja,887.5325,-2.888074,42.15181,Aeropuerto de Logroño - Agoncillo,58.17077299979448,Haro,48.07478859511004,50.51139299590023,Hospital San Pedro
26179,Viniegra de Arriba,La Rioja,1193.244,-2.834686,42.09575,Aeropuerto de Logroño - Agoncillo,58.77951667519613,Soria,48.1429800455626,46.90733972608821,Complejo Asistencial De Soria
26180,Zarratón,La Rioja,560.7578,-2.882306,42.51579,Aeropuerto de Vitoria,42.222708750218835,Haro,8.010998150269367,19.216235296919276,Hospital Santiago Apóstol
26181,Zarzosa,La Rioja,937.8779,-2.341549,42.1813,Aeropuerto de Logroño - Agoncillo,30.977543454438287,Agoncillo,29.42484744624536,30.729796830264643,Hospital San Pedro
26183,Zorraquín,La Rioja,872.1453,-3.039334,42.32597,Aeropuerto de Burgos,48.093626383835144,Haro,32.6144232525327,38.38969701532886,Hospital Santiago Apóstol
27001,Abadín,Lugo,475.1587,-7.483333,43.36666,Aeropuerto de A Coruña,72.86117247649038,Rabade,29.574104711594195,33.26668250995792,Hospital Publico Da Mariña (*)
27002,Alfoz,Lugo,56.10721,-7.414435,43.52817,Aeropuerto de A Coruña,81.92086399483412,Baamonde,48.185642897873095,14.476252750016403,Hospital Publico Da Mariña (*)
27003,Antas de Ulla,Lugo,558.4615,-7.891078,42.78225,Aeropuerto de Santiago,44.93390943920364,Lalin,26.483378144019127,28.015973066777516,Hospital De Calde (Psiquiatrico)
27004,Baleira,Lugo,661.8257,-7.239167,43.00167,Aeropuerto de Santiago,96.8923818657436,Pedrelo-Celtigos,22.584084312091587,26.349415839455602,Sanatorio Nosa Señora Dos Ollos Grandes
27005,Barreiros,Lugo,193.2786,-7.233333,43.53333,Aeropuerto de A Coruña,96.13767587215384,Rabade,55.70127907399788,16.693270231964796,Hospital Publico Da Mariña (*)
27006,Becerreá,Lugo,641.6993,-7.162147,42.85341,Aeropuerto de Santiago,102.72239877869804,Pedrelo-Celtigos,19.039294516297417,36.80013645881157,Hospital Polusa
27007,Begonte,Lugo,416.7638,-7.680204,43.14534,Aeropuerto de A Coruña,59.28780385256618,Rabade,5.24385272513376,16.35619363339759,Complexo Hospitalario Universitario De Lugo
27008,Bóveda,Lugo,358.4192,-7.479327,42.62622,Aeropuerto de Santiago,82.52712087076343,Monforte De Lemos,10.91480622482054,11.47222822805691,Hospital De Monforte (*)
27009,Carballedo,Lugo,556.9655,-7.833333,42.51667,Aeropuerto de Santiago,63.89903427276334,Os Peares,10.838711877083838,19.378979263189972,Clinica Santa Teresa
27010,Castro de Rei,Lugo,431.6718,-7.400369,43.20859,Aeropuerto de A Coruña,80.03088579933954,Rabade,20.65873292638556,24.357205655841376,Complexo Hospitalario Universitario De Lugo
27011,Castroverde,Lugo,589.1481,-7.327102,43.03097,Aeropuerto de Santiago,90.22872203773066,Lugo,18.427588758772345,19.26774219716865,Sanatorio Nosa Señora Dos Ollos Grandes
27012,Cervantes,Lugo,648.1846,-7.060073,42.86984,Aeropuerto de Santiago,110.97332867816506,Pedrelo-Celtigos,27.550520537012115,43.81369724372992,Hospital Polusa
27013,Cervo,Lugo,59.01057,-7.44769,43.68209,Aeropuerto de A Coruña,86.21417581772494,Neda,61.226014241593866,7.833766973095817,Hospital Publico Da Mariña (*)
27014,"Corgo, O",Lugo,423.9196,-7.415542,42.93829,Aeropuerto de Santiago,81.97234918031248,Pedrelo-Celtigos,11.846592820543394,14.075591118030996,Hospital Polusa
27015,Cospeito,Lugo,426.1127,-7.558825,43.23597,Aeropuerto de A Coruña,66.87549172064578,Rabade,13.815385903486064,23.427666082033422,Complexo Hospitalario Universitario De Lugo
27016,Chantada,Lugo,491.9615,-7.773468,42.60867,Aeropuerto de Santiago,61.747705407430026,Os Peares,17.77016749957822,22.74266746239722,Hospital De Monforte (*)
27017,Folgoso do Courel,Lugo,597.0881,-7.195468,42.58882,Aeropuerto de Santiago,105.80406761296032,San Clodio-Quiroga,15.658140836039529,25.381881066085686,Hospital De Valdeorras (*)
27018,"Fonsagrada, A",Lugo,957.5945,-7.06791,43.12375,Aeropuerto de Asturias,97.0554513584714,Lugo,41.2465659241835,41.88038920768347,Complexo Hospitalario Universitario De Lugo
27019,Foz,Lugo,6.783125,-7.25667,43.56639,Aeropuerto de A Coruña,95.35719746152826,Rabade,57.75207711464241,12.6553256740177,Hospital Publico Da Mariña (*)
27020,Friol,Lugo,483.822,-7.79354,43.02889,Aeropuerto de Santiago,52.99827079253601,Parga,15.38757627463425,16.32651944297822,Hospital De Calde (Psiquiatrico)
27021,Xermade,Lugo,468.3652,-7.813554,43.35552,Aeropuerto de A Coruña,46.11320753748067,Guitiriz,20.689734747017233,34.352016514648334,Hospital Juan Cardona
27022,Guitiriz,Lugo,448.572,-7.900185,43.18174,Aeropuerto de A Coruña,41.03126538711981,Guitiriz,0.5104473902301364,32.41311692721034,Complexo Hospitalario Universitario De Lugo
27023,Guntín,Lugo,465.0538,-7.697222,42.88778,Aeropuerto de Santiago,58.88157453373477,Lugo,18.442666739706247,8.441221958522501,Hospital De Calde (Psiquiatrico)
27024,"Incio, O",Lugo,733.6429,-7.33,42.64861,Aeropuerto de Santiago,93.22987450356683,Pobra De Brollon,13.998177642612564,20.571865298839327,Hospital De Monforte (*)
27025,Xove,Lugo,61.07624,-7.512421,43.68557,Aeropuerto de A Coruña,81.88533481343138,Neda,56.477784113238094,12.862127364692995,Hospital Publico Da Mariña (*)
27026,Láncara,Lugo,409.2137,-7.348236,42.86206,Aeropuerto de Santiago,87.48398372215442,Pedrelo-Celtigos,4.909759758873213,23.43438320018971,Hospital Polusa
27027,Lourenzá,Lugo,56.24402,-7.297891,43.4711,Aeropuerto de A Coruña,89.45534226809404,Rabade,47.04506888679607,20.73559546489295,Hospital Publico Da Mariña (*)
27028,Lugo,Lugo,468.2347,-7.555851,43.01208,Aeropuerto de Santiago,71.49234975550169,Lugo,0.4491862789089212,0.5054297117596492,Sanatorio Nosa Señora Dos Ollos Grandes
27029,Meira,Lugo,488.5347,-7.294944,43.2131,Aeropuerto de A Coruña,88.46411309251535,Rabade,28.688298214884675,30.271908451445753,Complexo Hospitalario Universitario De Lugo
27030,Mondoñedo,Lugo,132.6622,-7.362851,43.4281,Aeropuerto de A Coruña,83.41441533935473,Rabade,40.165894132561995,24.90406007791335,Hospital Publico Da Mariña (*)
27031,Monforte de Lemos,Lugo,299.166,-7.510688,42.5185,Aeropuerto de Santiago,85.41997827498004,Monforte De Lemos,1.3678863974998403,1.20496107263433,Hospital De Monforte (*)
27032,Monterroso,Lugo,542.8273,-7.836526,42.79319,Aeropuerto de Santiago,48.91954416093424,Lalin,30.77915242613381,23.90458953035027,Hospital De Calde (Psiquiatrico)
27033,Muras,Lugo,486.4558,-7.723003,43.46788,Aeropuerto de A Coruña,56.118322655657295,Baamonde,32.82596075701108,35.794060687371065,Hospital Publico Da Mariña (*)
27034,Navia de Suarna,Lugo,324.8547,-7.003865,42.96486,Aeropuerto de Asturias,103.06397793285782,Pedrelo-Celtigos,35.02801450180266,43.92100141835707,Hospital Carmen Y Severo Ochoa
27035,Negueira de Muñiz,Lugo,358.476,-6.893023,43.13335,Aeropuerto de Asturias,84.47788801674795,Pedrelo-Celtigos,52.72110844450806,28.500427908810295,Hospital Carmen Y Severo Ochoa
27037,"Nogais, As",Lugo,512.5035,-7.109268,42.80933,Aeropuerto de Santiago,107.41110264880174,Pedrelo-Celtigos,23.380655840076535,42.90794213536093,Hospital Polusa
27038,Ourol,Lugo,253.6125,-7.636109,43.55678,Aeropuerto de A Coruña,66.33549626359472,Neda,42.97673147927875,24.708951292159103,Hospital Publico Da Mariña (*)
27039,Outeiro de Rei,Lugo,410.7439,-7.615168,43.10213,Aeropuerto de A Coruña,65.84247177879332,Rabade,2.2711659532913084,9.50743106278632,Complexo Hospitalario Universitario De Lugo
27040,Palas de Rei,Lugo,558.8809,-7.868907,42.87424,Aeropuerto de Santiago,44.92698872115732,Lugo,30.217989388380435,21.0946873756951,Hospital De Calde (Psiquiatrico)
27041,Pantón,Lugo,304.506,-7.6,42.51667,Aeropuerto de Santiago,79.24453381860492,Canabal,3.908810020039647,6.732778812578118,Hospital De Monforte (*)
27042,Paradela,Lugo,559.2864,-7.6,42.76667,Aeropuerto de Santiago,68.43756704763575,Sarria,14.952020559498791,19.952651132245567,Hospital De Calde (Psiquiatrico)
27043,"Páramo, O",Lugo,376.2073,-7.535555,42.8396,Aeropuerto de Santiago,72.3906876976452,Sarria,11.36184392190238,13.984471651262124,Hospital De Calde (Psiquiatrico)
27044,"Pastoriza, A",Lugo,545.8884,-7.351371,43.30063,Aeropuerto de A Coruña,83.26097888790807,Rabade,29.834439696142603,35.16350524466685,Complexo Hospitalario Universitario De Lugo
27045,Pedrafita do Cebreiro,Lugo,1110.924,-7.021226,42.72624,Aeropuerto de León,113.0818015388314,Toral De Los Vados,28.738098370927325,34.37740194147403,Hospital De Valdeorras (*)
27046,Pol,Lugo,530.1712,-7.330053,43.15272,Aeropuerto de A Coruña,86.7096291576528,Lugo,23.683353009208357,23.75933789050372,Complexo Hospitalario Universitario De Lugo
27047,"Pobra do Brollón, A",Lugo,384.0419,-7.392418,42.55704,Aeropuerto de Santiago,92.11068267251396,Pobra De Brollon,2.6638580638252116,10.936695537235178,Hospital De Monforte (*)
27048,"Pontenova, A",Lugo,84.54995,-7.192536,43.34803,Aeropuerto de A Coruña,96.24277487246007,Rabade,43.20439378824411,36.40204860845141,Hospital Publico Da Mariña (*)
27049,Portomarín,Lugo,387.5597,-7.615518,42.80775,Aeropuerto de Santiago,66.34010123032317,Sarria,16.302707548801045,15.286874828791778,Hospital De Calde (Psiquiatrico)
27050,Quiroga,Lugo,268.3575,-7.271719,42.47597,Aeropuerto de Santiago,104.95802156881824,San Clodio-Quiroga,1.7412274764220916,21.135049205259985,Hospital De Monforte (*)
27051,Ribadeo,Lugo,41.25553,-7.043029,43.53735,Aeropuerto de Asturias,81.69764655944597,Rabade,66.04305865322446,23.930214036324568,Hospital Comarcal De Jarrio
27052,Ribas de Sil,Lugo,532.9442,-7.297662,42.44611,Aeropuerto de Santiago,104.62729380584685,San Clodio-Quiroga,2.2950225384520277,20.332180921653293,Hospital De Monforte (*)
27053,Ribeira de Piquín,Lugo,616.5509,-7.189803,43.19055,Aeropuerto de A Coruña,97.25861969989865,Lugo,35.35620206301038,35.5899349414775,Complexo Hospitalario Universitario De Lugo
27054,Riotorto,Lugo,393.7881,-7.254445,43.35972,Aeropuerto de A Coruña,91.30090403858428,Rabade,40.07198338951164,33.59583432136666,Hospital Publico Da Mariña (*)
27055,Samos,Lugo,542.352,-7.325293,42.73054,Aeropuerto de Santiago,91.26746033060876,Sarria,9.70000411652472,27.626482851383486,Hospital De Monforte (*)
27056,Rábade,Lugo,404.1569,-7.621819,43.12088,Aeropuerto de A Coruña,64.64433934297828,Rabade,0.2405106961262548,11.625436416589203,Complexo Hospitalario Universitario De Lugo
27057,Sarria,Lugo,447.6552,-7.414474,42.77766,Aeropuerto de Santiago,83.11178139713462,Sarria,0.8031132189871258,25.56243552827941,Hospital De Calde (Psiquiatrico)
27058,"Saviñao, O",Lugo,450.5526,-7.654811,42.64709,Aeropuerto de Santiago,68.36817659708976,Monforte De Lemos,18.01834093179529,17.345184078467863,Hospital De Monforte (*)
27059,Sober,Lugo,398.1687,-7.586344,42.46107,Aeropuerto de Santiago,83.63986139291923,Canabal,2.4036655182092135,9.18827005615682,Hospital De Monforte (*)
27060,Taboada,Lugo,542.3445,-7.762904,42.71615,Aeropuerto de Santiago,57.23999827960193,Sarria,29.16350949467282,27.67315894369938,Hospital De Calde (Psiquiatrico)
27061,Trabada,Lugo,214.7123,-7.194592,43.44833,Aeropuerto de Asturias,94.81535182352148,Rabade,50.38221651415082,26.291846163520923,Hospital Publico Da Mariña (*)
27062,Triacastela,Lugo,671.5583,-7.240443,42.75665,Aeropuerto de Santiago,97.54567476295962,Sarria,14.916560342682477,34.24055068113817,Hospital De Monforte (*)
27063,"Valadouro, O",Lugo,262.7564,-7.459773,43.56673,Aeropuerto de A Coruña,79.88228007470585,Baamonde,49.872373419867294,12.47149383068235,Hospital Publico Da Mariña (*)
27064,"Vicedo, O",Lugo,13.50312,-7.672058,43.73336,Aeropuerto de A Coruña,74.44686752230179,Neda,47.507305924490865,26.74665896505963,Hospital Publico Da Mariña (*)
27065,Vilalba,Lugo,452.9068,-7.684412,43.29541,Aeropuerto de A Coruña,56.24603205638959,Baamonde,14.759338892408396,31.577831669338682,Complexo Hospitalario Universitario De Lugo
27066,Viveiro,Lugo,21.87932,-7.594532,43.66143,Aeropuerto de A Coruña,74.83674472577638,Neda,49.33349912649947,18.971134856000514,Hospital Publico Da Mariña (*)
27901,Baralla,Lugo,488.2265,-7.253127,42.89286,Aeropuerto de Santiago,95.14363878103076,Pedrelo-Celtigos,13.256209840410538,28.205638900926147,Hospital Polusa
27902,Burela,Lugo,62.66413,-7.363514,43.65594,Aeropuerto de A Coruña,90.93844455262273,Baamonde,62.33909937439845,0.5136937966783398,Hospital Publico Da Mariña (*)
28001,"Acebeda, La",Madrid,1266.542,-3.624634,41.08697,Aeropuerto de Adolfo Suárez Madrid - Barajas,66.1882130714466,Segovia-Guiomar,44.16831406241209,44.552524645185095,Hospital Recoletas Segovia Ntra. Sra. De La Misericordia
28002,Ajalvir,Madrid,680.1722,-3.481002,40.53437,Aeropuerto de Adolfo Suárez Madrid - Barajas,9.344028156146356,Madrid-Puerta De Atocha,22.763216328530927,8.571919937269247,Hospital Universitario De Torrejón
