0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1072317526570812,-0.403164859865954,-0.5335528325974679,-0.4481516509943815,-0.3681334207329929,-0.3560236461683772,-0.40227441427299443,-0.49417611472818607,-1.6218540730139193,-0.3971185617527025,-0.5619676796927389,-0.10511190521997137,0.7210640040597803,-0.10511190521997137,0.7210640040597803,-1.0536488975722926,1.4243220497898172,-0.21332644222690608
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8486592317387287,1.1757907734377913,0.7763090817090479,0.8734731444823391,1.303839568147022,1.1837020387631247,1.2041359882118565,0.665116303964925,1.0565694331944913,1.1135747475953937,-0.1107356752730045,1.8412967783369654,0.7210640040597803,1.8412967783369654,0.7210640040597803,-1.0536488975722926,1.4243220497898172,-0.21332644222690608
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6677050164734564,-0.403164859865954,-0.4252997818283344,-0.45579110067921796,-0.28800691966845543,-0.273615792608663,-0.368370275125073,-0.03806106475056859,-1.641309933833835,-0.3971185617527025,-0.3513060924227271,-0.10511190521997137,-0.2608667650457194,-0.10511190521997137,-0.2608667650457194,-1.0536488975722926,1.4243220497898172,-0.21332644222690608
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8443163609207657,-0.35223080717873645,-0.36034795136685427,-0.4175938522550353,-0.2532854358738225,-0.2649412817076404,-0.31186337654520385,-0.40548707723253824,0.7031212949660207,-0.3971185617527025,0.6978668841078975,-0.10511190521997137,0.7210640040597803,-0.10511190521997137,0.7210640040597803,-1.0536488975722926,0.2505124405851369,-0.7298009865657312
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9646256198902652,1.296180352516669,1.328399640631629,0.8963914935368488,1.1515992161244009,1.326831468629997,1.2880890946733765,0.5688253489696502,0.5490957301416869,0.8458569459387689,1.1988728670069837,1.8412967783369654,0.7210640040597803,1.8412967783369654,0.7210640040597803,-1.0536488975722926,3.771941268199178,0.8196226464507442
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9302135263822202,3.773427460485888,3.276954554476032,2.6534649210492516,3.224204710327103,3.274259165909559,3.3788443421285344,2.262785965136524,-0.3085834676696018,3.55171901268251,1.8743937168104916,1.8412967783369654,0.7210640040597803,1.8412967783369654,0.7210640040597803,-1.0536488975722926,0.2505124405851369,-0.7298009865657312
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5160375604647465,-0.43557743884872885,-0.4252997818283344,-0.570382845951766,-0.4536016885351662,-0.6162589731990535,-0.5056013145333266,-0.7019618597179896,-0.49827811066378097,-0.3971185617527025,-0.0765830599051373,-0.10511190521997137,0.7210640040597803,-0.10511190521997137,0.7210640040597803,-0.40583231953780013,1.4243220497898172,0.30314810211191906
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3337700182467144,-0.12534275429931263,-0.07889001936710709,0.21648047158639713,0.2595241709392172,1.177196155587358,0.5276676880699948,1.278337648934833,-1.0543914657663747,0.4155961932763365,-0.16349475998101365,1.0627333049141907,0.7210640040597803,1.0627333049141907,0.7210640040597803,-1.0536488975722926,-0.33639236401720335,-0.9880382587351438
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8701706185418376,-0.26425380708263335,-0.45777569705907445,-0.48634889941856413,-0.3547790038889033,-0.4752981710574372,-0.3958164830067237,-0.5815981659738961,-0.8873953270620972,-0.3971185617527025,-0.26504050950634944,-0.4943936419313587,0.7210640040597803,-0.4943936419313587,0.7210640040597803,-0.40583231953780013,1.4243220497898172,0.30314810211191906
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4686407833099937,-0.037365754203209534,0.08348955678659321,-0.005063569273862403,0.15268883618650061,0.14276073064041925,0.08691387914701547,-0.11914818474658948,1.0565694331944913,-0.3971185617527025,-0.543776757539759,0.284169831491416,-0.2608667650457194,0.284169831491416,-0.2608667650457194,-1.0536488975722926,1.4243220497898172,-0.21332644222690608
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7790881079820864,-0.041996122629320225,-0.15466715490550056,-0.31828100635216033,-0.044956533106025126,0.016980322575592326,-0.07937785095945654,-0.13688599224571904,0.6220552082163711,-0.3971185617527025,0.6591549755888864,1.8412967783369654,0.7210640040597803,1.8412967783369654,0.7210640040597803,-1.0536488975722926,1.4243220497898172,-0.21332644222690608
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5703386126348338,-0.329078965048183,-0.4252997818283344,-0.40231495288536223,-0.30937398661899873,-0.3234942302895426,-0.37482820639134373,-0.4422296784807352,-0.08159842477058377,-0.3971185617527025,0.9269172697655172,0.284169831491416,0.7210640040597803,0.284169831491416,0.7210640040597803,-1.0536488975722926,1.4243220497898172,-0.21332644222690608
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05081760442938295,-0.4818811231098358,-0.4686010021359878,-0.5933011950062757,-0.4536016885351662,-0.36036090161888845,-0.4281061393380775,-0.39155022848322213,-1.0576341092363606,-0.3971185617527025,-0.35140959695844826,-0.883675378642746,0.7210640040597803,-0.883675378642746,0.7210640040597803,-1.0536488975722926,-0.33639236401720335,-0.9880382587351438
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1352156782694047,1.3239625630733332,1.328399640631629,0.4456639621314932,1.0047006308394155,0.5656431370652684,0.8989987358805633,0.32936494773140107,1.0565694331944913,1.1040133975362283,0.8954577926055548,2.6198602517597402,0.7210640040597803,2.6198602517597402,0.7210640040597803,-1.0536488975722926,0.2505124405851369,-0.7298009865657312
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9385674951840097,1.5138076685438715,1.1660200644779286,0.9727859903852141,1.685775889887984,1.4504432489695682,1.5028153092768792,0.9767949214496303,0.7695954861007329,0.7598047954062824,0.9495845709581396,1.0627333049141907,0.7210640040597803,1.0627333049141907,0.7210640040597803,-1.0536488975722926,1.4243220497898172,-0.21332644222690608
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6668257284949064,-0.3105574913437402,-0.3386973412130276,-0.3488388050915065,-0.3200575200942704,-0.27144716488340737,-0.31670682499490693,-0.4992440597279374,0.5053200432968764,-0.3971185617527025,-0.5513624457250097,-0.10511190521997137,0.7210640040597803,-0.10511190521997137,0.7210640040597803,-1.0536488975722926,1.4243220497898172,-0.21332644222690608
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.943777921820513,1.208203352420566,1.1227188441702751,0.5373373583495316,0.9993588641017798,0.7239529610089299,0.9861808079752186,0.490272201473505,0.7371690514008732,0.40603484321717137,1.0500977932517137,2.6198602517597402,0.7210640040597803,2.6198602517597402,0.7210640040597803,-1.0536488975722926,2.5981316589944976,0.30314810211191906
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5791091835553475,0.04598087746678288,0.11596547201733327,-0.10437641517673736,0.22747357051340225,0.17962740196976507,0.08852836196358317,-0.0722696934988899,0.8976799031651786,-0.3971185617527025,-0.5512295210445198,0.284169831491416,-1.242797534151219,0.284169831491416,-1.242797534151219,-1.0536488975722926,0.2505124405851369,-0.7298009865657312
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4409504104910889,-0.43094707042261815,-0.4686010021359878,-0.3335599057218334,-0.4242219714781691,-0.28445893123494115,-0.3796716548410468,-0.30032721848769867,-0.8809100401221253,-0.3971185617527025,-0.35140959695844826,-0.883675378642746,0.7210640040597803,-0.883675378642746,0.7210640040597803,-1.0536488975722926,-0.33639236401720335,-0.9880382587351438
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.174047759386676,-0.5837492284842709,-0.598504663058948,-0.6238589937456218,-0.5711205567631544,-0.6162589731990535,-0.602470283527388,-0.5841321384737718,-0.8452409619522796,-0.3971185617527025,-0.3928178802803632,-0.4943936419313587,0.7210640040597803,-0.4943936419313587,0.7210640040597803,-1.0536488975722926,-0.33639236401720335,-0.9880382587351438
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9086844199663504,1.5184380369699821,0.992815183247315,1.2936428771483486,1.9181427429751425,1.845133494966094,1.7627470427442773,2.9887690863508984,1.0841319026893719,0.9032250462937601,0.03186769881671491,0.284169831491416,-0.2608667650457194,0.284169831491416,-0.2608667650457194,-1.0536488975722926,0.2505124405851369,-0.7298009865657312
