cmun,municipality,municipality_1,municipality_2,province,autonomous_community,latitude,longitude,altitude
8056,Castelldefels,castelldefels,,Barcelona,Cataluña,41.28039,1.976774,11.07469
8057,Castell de l'Areny,castelldel'areny,,Barcelona,Cataluña,42.17318,1.945753,968.3701
8058,Castellet i la Gornal,castelletilagornal,,Barcelona,Cataluña,41.25391,1.592478,136.4205
8059,Castellfollit del Boix,castellfollitdelboix,,Barcelona,Cataluña,41.66579,1.684726,698.686
8060,Castellfollit de Riubregós,castellfollitderiubregos,,Barcelona,Cataluña,41.77595,1.437833,490.0403
8061,Castellgalí,castellgali,,Barcelona,Cataluña,41.67451,1.839598,253.3427
8062,Castellnou de Bages,castellnoudebages,,Barcelona,Cataluña,41.83533,1.837383,495.1176
8063,Castellolí,castelloli,,Barcelona,Cataluña,41.59896,1.700774,398.4724
8064,Castellterçol,castelltercol,,Barcelona,Cataluña,41.74788,2.12309,726.6985
8065,Castellví de la Marca,castellvidelamarca,,Barcelona,Cataluña,41.33242,1.594271,245.9974
8066,Castellví de Rosanes,castellviderosanes,,Barcelona,Cataluña,41.45037,1.899479,180.9096
8067,Centelles,centelles,,Barcelona,Cataluña,41.79659,2.221327,520.1739
8068,Cervelló,cervello,,Barcelona,Cataluña,41.39615,1.957621,124.1015
8069,Collbató,collbato,,Barcelona,Cataluña,41.56639,1.830136,356.3489
8070,Collsuspina,collsuspina,,Barcelona,Cataluña,41.82787,2.175478,903.0676
8071,Copons,copons,,Barcelona,Cataluña,41.63666,1.517642,427.6519
8072,Corbera de Llobregat,corberadellobregat,,Barcelona,Cataluña,41.41764,1.932827,247.6125
8073,Cornellà de Llobregat,cornelladellobregat,,Barcelona,Cataluña,41.35561,2.070432,34.61025
8074,Cubelles,cubelles,,Barcelona,Cataluña,41.20835,1.672825,17.76687
8075,Dosrius,dosrius,,Barcelona,Cataluña,41.59482,2.405386,145.7481
8076,Esparreguera,esparreguera,,Barcelona,Cataluña,41.53889,1.870692,186.3232
8077,Esplugues de Llobregat,espluguesdellobregat,,Barcelona,Cataluña,41.37751,2.088085,102.3782
8078,"Espunyola, L'",espunyolal',,Barcelona,Cataluña,42.05222,1.77324,800.0547
8079,"Estany, L'",estanyl',,Barcelona,Cataluña,41.86858,2.113499,871.5331
8080,Fígols,figols,,Barcelona,Cataluña,42.1809,1.836082,1165.989
8081,Fogars de Montclús,fogarsdemontclus,,Barcelona,Cataluña,41.72861,2.444444,387.6345
8082,Fogars de la Selva,fogarsdelaselva,,Barcelona,Cataluña,41.72539,2.673566,103.0012
8083,Folgueroles,folgueroles,,Barcelona,Cataluña,41.93813,2.31796,549.4312
8084,Fonollosa,fonollosa,,Barcelona,Cataluña,41.76566,1.669017,543.1286
8085,Font-rubí,fontrubi,,Barcelona,Cataluña,41.43423,1.591408,570.7221
8086,"Franqueses del Vallès, Les",franquesesdelvallesles,,Barcelona,Cataluña,41.61889,2.298056,193.2448
8087,Gallifa,gallifa,,Barcelona,Cataluña,41.69324,2.115268,499.525
8088,"Garriga, La",garrigala,,Barcelona,Cataluña,41.68537,2.285918,254.3281
8089,Gavà,gava,,Barcelona,Cataluña,41.30317,2.003213,17.60962
8090,Gaià,gaia,,Barcelona,Cataluña,41.91722,1.92489,476.878
8091,Gelida,gelida,,Barcelona,Cataluña,41.44048,1.862745,179.6132
8092,Gironella,gironella,,Barcelona,Cataluña,42.03363,1.8825,448.126
8093,Gisclareny,gisclareny,,Barcelona,Cataluña,42.25015,1.786561,1322.767
8094,"Granada, La",granadala,,Barcelona,Cataluña,41.37685,1.719494,262.5426
8095,Granera,granera,,Barcelona,Cataluña,41.72563,2.061581,770.4465
8096,Granollers,granollers,,Barcelona,Cataluña,41.60821,2.287789,153.9423
8097,Gualba,gualba,,Barcelona,Cataluña,41.73145,2.502726,179.8176
8098,Sant Salvador de Guardiola,santsalvadordeguardiola,,Barcelona,Cataluña,41.6806,1.767125,328.5852
8099,Guardiola de Berguedà,guardioladebergueda,,Barcelona,Cataluña,42.23344,1.879111,736.9873
8100,Gurb,gurb,,Barcelona,Cataluña,41.95394,2.235545,510.7029
8101,"Hospitalet de Llobregat, L'",hospitaletdellobregatl',,Barcelona,Cataluña,41.35958,2.099704,15.67791
8102,Igualada,igualada,,Barcelona,Cataluña,41.57877,1.617193,324.2647
8103,Jorba,jorba,,Barcelona,Cataluña,41.60049,1.546195,392.2477
8104,"Llacuna, La",llacunala,,Barcelona,Cataluña,41.39901,2.197244,2.997324
8105,"Llagosta, La",llagostala,,Barcelona,Cataluña,41.51321,2.193246,54.71911
8106,Llinars del Vallès,llinarsdelvalles,,Barcelona,Cataluña,41.63935,2.404427,188.906
8107,Lliçà d'Amunt,llicad'amunt,,Barcelona,Cataluña,41.60865,2.239443,130.7585
8108,Lliçà de Vall,llicadevall,,Barcelona,Cataluña,41.59081,2.242733,116.4834
8109,Lluçà,lluca,,Barcelona,Cataluña,42.05048,2.035043,751.5039
8110,Malgrat de Mar,malgratdemar,,Barcelona,Cataluña,41.64655,2.741634,9.097663
8111,Malla,malla,,Barcelona,Cataluña,41.88734,2.235119,575.686
8112,Manlleu,manlleu,,Barcelona,Cataluña,41.99995,2.284165,453.0776
8113,Manresa,manresa,,Barcelona,Cataluña,41.72517,1.823353,236.034
8114,Martorell,martorell,,Barcelona,Cataluña,41.47355,1.927682,66.23137
8115,Martorelles,martorelles,,Barcelona,Cataluña,41.52577,2.242882,115.5095
8116,"Masies de Roda, Les",masiesderodales,,Barcelona,Cataluña,41.98956,2.317853,469.4734
8117,"Masies de Voltregà, Les",masiesdevoltregales,,Barcelona,Cataluña,42.02114,2.234093,536.5225
8118,"Masnou, El",masnouel,,Barcelona,Cataluña,41.47931,2.319244,10.36085
8119,Masquefa,masquefa,,Barcelona,Cataluña,41.50307,1.811926,258.067
8120,Matadepera,matadepera,,Barcelona,Cataluña,41.5967,2.026747,421.1513
8121,Mataró,mataro,,Barcelona,Cataluña,41.5375,2.445278,20.37009
8122,Mediona,mediona,,Barcelona,Cataluña,41.48333,1.616667,526.9124
8123,Molins de Rei,molinsderei,,Barcelona,Cataluña,41.41392,2.015836,33.16643
8124,Mollet del Vallès,molletdelvalles,,Barcelona,Cataluña,41.54052,2.213529,74.09034
8125,Montcada i Reixac,montcadaireixac,,Barcelona,Cataluña,41.48231,2.188504,37.0056
8126,Montgat,montgat,,Barcelona,Cataluña,41.46645,2.279088,22.97567
8127,Monistrol de Montserrat,monistroldemontserrat,,Barcelona,Cataluña,41.60986,1.843154,168.2423
8128,Monistrol de Calders,monistroldecalders,,Barcelona,Cataluña,41.76059,2.014233,452.798
8129,Muntanyola,muntanyola,,Barcelona,Cataluña,41.87836,2.177301,802.8712
8130,Montclar,montclar,,Barcelona,Cataluña,42.01806,1.764081,699.5048
8131,Montesquiu,montesquiu,,Barcelona,Cataluña,42.11001,2.210174,575.4601
8132,Montmajor,montmajor,,Barcelona,Cataluña,42.01777,1.735123,757.0117
8133,Montmaneu,montmaneu,,Barcelona,Cataluña,41.62574,1.414676,714.0361
8134,Figaró-Montmany,figaromontmany,,Barcelona,Cataluña,41.72169,2.273113,326.0451
8135,Montmeló,montmelo,,Barcelona,Cataluña,41.55146,2.248465,84.53434
8136,Montornès del Vallès,montornesdelvalles,,Barcelona,Cataluña,41.54255,2.263779,100.0693
8137,Montseny,montseny,,Barcelona,Cataluña,41.76001,2.394918,535.3168
8138,Moià,moia,,Barcelona,Cataluña,41.81277,2.097428,730.1093
8139,Mura,mura,,Barcelona,Cataluña,41.69948,1.976545,470.6466
8140,Navarcles,navarcles,,Barcelona,Cataluña,41.75158,1.903257,255.0479
8141,Navàs,navas,,Barcelona,Cataluña,41.90007,1.879363,371.9668
8142,"Nou de Berguedà, La",noudeberguedala,,Barcelona,Cataluña,42.16599,1.884765,865.2148
8143,Òdena,odena,,Barcelona,Cataluña,41.60673,1.640909,404.7818
8144,Olvan,olvan,,Barcelona,Cataluña,42.05732,1.905637,566.9895
8145,Olèrdola,olerdola,,Barcelona,Cataluña,41.32195,1.723056,179.9567
8146,Olesa de Bonesvalls,olesadebonesvalls,,Barcelona,Cataluña,41.35301,1.849887,273.3946
8147,Olesa de Montserrat,olesademontserrat,,Barcelona,Cataluña,41.5434,1.888153,105.909
8148,Olivella,olivella,,Barcelona,Cataluña,41.31034,1.812279,207.4666
8149,Olost,olost,,Barcelona,Cataluña,41.98582,2.095717,572.0165
8150,Orís,oris,,Barcelona,Cataluña,42.06,2.240278,570.6917
8151,Oristà,orista,,Barcelona,Cataluña,41.93243,2.060313,467.3857
8152,Orpí,orpi,,Barcelona,Cataluña,41.51867,1.575293,482.553
8153,Òrrius,orrius,,Barcelona,Cataluña,41.55499,2.355113,254.5491
8154,Pacs del Penedès,pacsdelpenedes,,Barcelona,Cataluña,41.36156,1.669417,210.873
8155,Palafolls,palafolls,,Barcelona,Cataluña,41.66497,2.749768,10.6715
8156,Palau-solità i Plegamans,palausolitaiplegamans,,Barcelona,Cataluña,41.58862,2.179233,137.2143
8157,Pallejà,palleja,,Barcelona,Cataluña,41.42372,1.996701,43.74018
8158,"Papiol, El",papiolel,,Barcelona,Cataluña,41.43895,2.010686,129.2383
8159,Parets del Vallès,paretsdelvalles,,Barcelona,Cataluña,41.57355,2.233794,97.48323
8160,Perafita,perafita,,Barcelona,Cataluña,42.0416,2.107158,753.5203
8161,Piera,piera,,Barcelona,Cataluña,41.51797,1.743268,282.576
8162,"Hostalets de Pierola, Els",hostaletsdepierolaels,,Barcelona,Cataluña,41.53416,1.765952,369.2267
8163,Pineda de Mar,pinedademar,,Barcelona,Cataluña,41.62751,2.689454,12.10963
8164,"Pla del Penedès, El",pladelpenedesel,,Barcelona,Cataluña,41.41798,1.71032,227.2813
8165,"Pobla de Claramunt, La",pobladeclaramuntla,,Barcelona,Cataluña,41.55298,1.675936,272.2743
8166,"Pobla de Lillet, La",pobladelilletla,,Barcelona,Cataluña,42.24344,1.97473,854.4056
8167,Polinyà,polinya,,Barcelona,Cataluña,41.5575,2.156243,129.1282
8168,Pontons,pontons,,Barcelona,Cataluña,41.41599,1.5167,588.9841
8169,"Prat de Llobregat, El",pratdellobregatel,,Barcelona,Cataluña,41.33047,2.093149,10.36917
8170,"Prats de Rei, Els",pratsdereiels,,Barcelona,Cataluña,41.7055,1.541531,614.0353
8171,Prats de Lluçanès,pratsdellucanes,,Barcelona,Cataluña,42.00874,2.028578,709.0973
8172,Premià de Mar,premiademar,,Barcelona,Cataluña,41.48958,2.356536,13.17984
8174,Puigdàlber,puigdalber,,Barcelona,Cataluña,41.40442,1.701116,239.9502
8175,Puig-reig,puigreig,,Barcelona,Cataluña,41.97446,1.878855,444.6947
8176,Pujalt,pujalt,,Barcelona,Cataluña,41.71723,1.422114,749.2104
8177,"Quar, La",quarla,,Barcelona,Cataluña,42.08085,1.96163,850.0149
8178,Rajadell,rajadell,,Barcelona,Cataluña,41.72972,1.706263,343.1941
8179,Rellinars,rellinars,,Barcelona,Cataluña,41.63747,1.910496,344.744
8180,Ripollet,ripollet,,Barcelona,Cataluña,41.49736,2.155674,81.84142
8181,"Roca del Vallès, La",rocadelvallesla,,Barcelona,Cataluña,41.59053,2.326258,131.0679
8182,"Pont de Vilomara i Rocafort, El",pontdevilomarairocafortel,,Barcelona,Cataluña,41.69987,1.870855,203.9381
8183,Roda de Ter,rodadeter,,Barcelona,Cataluña,41.98597,2.311212,454.8112
8184,Rubí,rubi,,Barcelona,Cataluña,41.49233,2.031262,133.4794
8185,Rubió,rubio,,Barcelona,Cataluña,41.64328,1.569087,600.4712
8187,Sabadell,sabadell,,Barcelona,Cataluña,41.54862,2.107421,198.7852
8188,Sagàs,sagas,,Barcelona,Cataluña,42.05066,1.961669,712.4318
8189,Sant Pere Sallavinera,santperesallavinera,,Barcelona,Cataluña,41.73657,1.573176,587.7723
8190,Saldes,saldes,,Barcelona,Cataluña,42.22893,1.735597,1233.967
8191,Sallent,sallent,,Barcelona,Cataluña,41.8242,1.89493,279.7943
8192,Santpedor,santpedor,,Barcelona,Cataluña,41.78357,1.839129,324.6286
8193,Sant Iscle de Vallalta,santiscledevallalta,,Barcelona,Cataluña,41.62377,2.569127,127.0
8194,Sant Adrià de Besòs,santadriadebesos,,Barcelona,Cataluña,41.4306,2.218239,18.77083
8195,Sant Agustí de Lluçanès,santagustidellucanes,,Barcelona,Cataluña,42.08546,2.127825,831.834
8196,Sant Andreu de la Barca,santandreudelabarca,,Barcelona,Cataluña,41.44718,1.975935,48.89596
8197,Sant Andreu de Llavaneres,santandreudellavaneres,,Barcelona,Cataluña,41.57237,2.482367,112.0381
8198,Sant Antoni de Vilamajor,santantonidevilamajor,,Barcelona,Cataluña,41.6737,2.400859,260.0836
8199,Sant Bartomeu del Grau,santbartomeudelgrau,,Barcelona,Cataluña,41.98076,2.175598,877.1983
8200,Sant Boi de Llobregat,santboidellobregat,,Barcelona,Cataluña,41.34739,2.043103,22.73825
8201,Sant Boi de Lluçanès,santboidellucanes,,Barcelona,Cataluña,42.05888,2.151663,807.0
8202,Sant Celoni,santceloni,,Barcelona,Cataluña,41.69019,2.49167,157.3233
8203,Sant Cebrià de Vallalta,santcebriadevallalta,,Barcelona,Cataluña,41.61977,2.600307,77.32714
8204,Sant Climent de Llobregat,santclimentdellobregat,,Barcelona,Cataluña,41.33731,1.99578,80.42606
8205,Sant Cugat del Vallès,santcugatdelvalles,,Barcelona,Cataluña,41.47186,2.082139,130.2749
8206,Sant Cugat Sesgarrigues,santcugatsesgarrigues,,Barcelona,Cataluña,41.36441,1.753613,269.0334
8207,Sant Esteve de Palautordera,santestevedepalautordera,,Barcelona,Cataluña,41.70347,2.435386,237.4874
8208,Sant Esteve Sesrovires,santestevesesrovires,,Barcelona,Cataluña,41.49455,1.872799,178.7557
8209,Sant Fost de Campsentelles,santfostdecampsentelles,,Barcelona,Cataluña,41.51452,2.234791,112.3262
8210,Sant Feliu de Codines,santfeliudecodines,,Barcelona,Cataluña,41.68893,2.164804,486.7332
8211,Sant Feliu de Llobregat,santfeliudellobregat,,Barcelona,Cataluña,41.38094,2.045171,31.72373
8212,Sant Feliu Sasserra,santfeliusasserra,,Barcelona,Cataluña,41.94477,2.02247,617.3484
8213,Sant Fruitós de Bages,santfruitosdebages,,Barcelona,Cataluña,41.74952,1.872885,261.4637
8214,Vilassar de Dalt,vilassardedalt,,Barcelona,Cataluña,41.51669,2.358552,133.6058
8215,Sant Hipòlit de Voltregà,santhipolitdevoltrega,,Barcelona,Cataluña,42.01554,2.236254,531.1494
8216,Sant Jaume de Frontanyà,santjaumedefrontanya,,Barcelona,Cataluña,42.18718,2.02394,1074.112
8217,Sant Joan Despí,santjoandespi,,Barcelona,Cataluña,41.36769,2.056065,20.53358
8218,Sant Joan de Vilatorrada,santjoandevilatorrada,,Barcelona,Cataluña,41.74549,1.805543,228.8402
8219,Vilassar de Mar,vilassardemar,,Barcelona,Cataluña,41.50181,2.390873,10.80674
8220,Sant Julià de Vilatorta,santjuliadevilatorta,,Barcelona,Cataluña,41.92231,2.324351,599.2924
8221,Sant Just Desvern,santjustdesvern,,Barcelona,Cataluña,41.38576,2.075544,122.1042
8222,Sant Llorenç d'Hortons,santllorencd'hortons,,Barcelona,Cataluña,41.46485,1.824399,216.0685
8223,Sant Llorenç Savall,santllorencsavall,,Barcelona,Cataluña,41.67982,2.05931,487.5616
8224,Sant Martí de Centelles,santmartidecentelles,,Barcelona,Cataluña,41.76633,2.20482,724.98
8225,Sant Martí d'Albars,santmartid'albars,,Barcelona,Cataluña,42.02824,2.073759,628.8278
8226,Sant Martí de Tous,santmartidetous,,Barcelona,Cataluña,41.56214,1.522934,444.6292
8227,Sant Martí Sarroca,santmartisarroca,,Barcelona,Cataluña,41.38578,1.611423,296.2319
8228,Sant Martí Sesgueioles,santmartisesgueioles,,Barcelona,Cataluña,41.7021,1.48792,646.0749
8229,Sant Mateu de Bages,santmateudebages,,Barcelona,Cataluña,41.79689,1.732737,572.9196
8230,Premià de Dalt,premiadedalt,,Barcelona,Cataluña,41.50655,2.343058,133.3237
8231,Sant Pere de Ribes,santperederibes,,Barcelona,Cataluña,41.2591,1.775418,45.06723
8232,Sant Pere de Riudebitlles,santperederiudebitlles,,Barcelona,Cataluña,41.45347,1.701628,252.1739
8233,Sant Pere de Torelló,santperedetorello,,Barcelona,Cataluña,42.07564,2.296003,621.7791
8234,Sant Pere de Vilamajor,santperedevilamajor,,Barcelona,Cataluña,41.68499,2.390498,298.7486
8235,Sant Pol de Mar,santpoldemar,,Barcelona,Cataluña,41.59945,2.615872,13.29345
8236,Sant Quintí de Mediona,santquintidemediona,,Barcelona,Cataluña,41.46383,1.666462,333.5246
8237,Sant Quirze de Besora,santquirzedebesora,,Barcelona,Cataluña,42.10094,2.216611,572.5922
8238,Sant Quirze del Vallès,santquirzedelvalles,,Barcelona,Cataluña,41.5308,2.086581,165.9138
8239,Sant Quirze Safaja,santquirzesafaja,,Barcelona,Cataluña,41.72732,2.153063,603.6134
8240,Sant Sadurní d'Anoia,santsadurnid'anoia,,Barcelona,Cataluña,41.42535,1.785673,168.4416
8241,Sant Sadurní d'Osormort,santsadurnid'osormort,,Barcelona,Cataluña,41.90321,2.381448,533.9646
8242,Marganell,marganell,,Barcelona,Cataluña,41.64039,1.792257,313.6546
8243,Santa Cecília de Voltregà,santaceciliadevoltrega,,Barcelona,Cataluña,41.99306,2.219902,522.2773
8244,Santa Coloma de Cervelló,santacolomadecervello,,Barcelona,Cataluña,41.36684,2.015083,76.92886
8245,Santa Coloma de Gramenet,santacolomadegramenet,,Barcelona,Cataluña,41.45107,2.208978,37.66038
8246,Santa Eugènia de Berga,santaeugeniadeberga,,Barcelona,Cataluña,41.9003,2.282697,536.6241
8247,Santa Eulàlia de Riuprimer,santaeulaliaderiuprimer,,Barcelona,Cataluña,41.9108,2.188852,575.5924
8248,Santa Eulàlia de Ronçana,santaeulaliaderoncana,,Barcelona,Cataluña,41.65306,2.226111,221.9401
8249,Santa Fe del Penedès,santafedelpenedes,,Barcelona,Cataluña,41.38438,1.721198,239.9169
8250,Santa Margarida de Montbui,santamargaridademontbui,,Barcelona,Cataluña,41.55719,1.604131,388.9097
8251,Santa Margarida i els Monjos,santamargaridaielsmonjos,,Barcelona,Cataluña,41.32087,1.662838,171.3222
8252,Barberà del Vallès,barberadelvalles,,Barcelona,Cataluña,41.51596,2.124723,142.2961
8253,Santa Maria de Besora,santamariadebesora,,Barcelona,Cataluña,42.12696,2.258088,871.7925
8255,Santa Maria de Merlès,santamariademerles,,Barcelona,Cataluña,42.0011,1.977791,518.8036
8256,Santa Maria de Martorelles,santamariademartorelles,,Barcelona,Cataluña,41.51955,2.25424,178.528
8257,Santa Maria de Miralles,santamariademiralles,,Barcelona,Cataluña,41.51813,1.525129,553.0007
8258,Santa Maria d'Oló,santamariad'olo,,Barcelona,Cataluña,41.87207,2.035291,515.0869
8259,Santa Maria de Palautordera,santamariadepalautordera,,Barcelona,Cataluña,41.6932,2.446227,211.9186
8260,Santa Perpètua de Mogoda,santaperpetuademogoda,,Barcelona,Cataluña,41.53486,2.178988,81.15939
8261,Santa Susanna,santasusanna,,Barcelona,Cataluña,41.64069,2.716872,50.67278
8262,Sant Vicenç de Castellet,santvicencdecastellet,,Barcelona,Cataluña,41.66581,1.863849,175.3337
8263,Sant Vicenç dels Horts,santvicencdelshorts,,Barcelona,Cataluña,41.39362,2.00987,32.74398
8264,Sant Vicenç de Montalt,santvicencdemontalt,,Barcelona,Cataluña,41.58262,2.509926,177.863
8265,Sant Vicenç de Torelló,santvicencdetorello,,Barcelona,Cataluña,42.06234,2.272757,558.8644
8266,Cerdanyola del Vallès,cerdanyoladelvalles,,Barcelona,Cataluña,41.49137,2.140769,87.2362
8267,Sentmenat,sentmenat,,Barcelona,Cataluña,41.61163,2.134932,229.8691
8268,Cercs,cercs,,Barcelona,Cataluña,42.15168,1.856175,749.4134
8269,Seva,seva,,Barcelona,Cataluña,41.83733,2.281063,672.0496
8270,Sitges,sitges,,Barcelona,Cataluña,41.23478,1.811222,9.967733
8271,Sobremunt,sobremunt,,Barcelona,Cataluña,42.03461,2.168373,881.4683
8272,Sora,sora,,Barcelona,Cataluña,42.11072,2.159851,695.3496
8273,Subirats,subirats,,Barcelona,Cataluña,41.38472,1.798056,274.2937
8274,Súria,suria,,Barcelona,Cataluña,41.83179,1.750768,284.714
8275,Tavèrnoles,tavernoles,,Barcelona,Cataluña,41.95227,2.326051,529.109
8276,Tagamanent,tagamanent,,Barcelona,Cataluña,41.73962,2.265759,348.8652
8277,Talamanca,talamanca,,Barcelona,Cataluña,41.73544,1.977921,553.4589
8278,Taradell,taradell,,Barcelona,Cataluña,41.87363,2.287192,633.068
8279,Terrassa,terrassa,,Barcelona,Cataluña,41.56095,2.01044,285.6018
8280,Tavertet,tavertet,,Barcelona,Cataluña,41.99606,2.419322,868.5259
8281,Teià,teia,,Barcelona,Cataluña,41.49969,2.320616,117.6808
8282,Tiana,tiana,,Barcelona,Cataluña,41.48324,2.26898,124.7599
8283,Tona,tona,,Barcelona,Cataluña,41.84785,2.227755,602.5104
8284,Tordera,tordera,,Barcelona,Cataluña,41.70206,2.71902,31.37682
8285,Torelló,torello,,Barcelona,Cataluña,42.04824,2.26272,507.7611
8286,"Torre de Claramunt, La",torredeclaramuntla,,Barcelona,Cataluña,41.53589,1.661657,367.9993
8287,Torrelavit,torrelavit,,Barcelona,Cataluña,41.44635,1.729874,201.7227
8288,Torrelles de Foix,torrellesdefoix,,Barcelona,Cataluña,41.3891,1.567663,380.5124
8289,Torrelles de Llobregat,torrellesdellobregat,,Barcelona,Cataluña,41.35389,1.97666,154.783
8290,Ullastrell,ullastrell,,Barcelona,Cataluña,41.52707,1.956931,314.4088
8291,Vacarisses,vacarisses,,Barcelona,Cataluña,41.60627,1.919159,406.7665
8292,Vallbona d'Anoia,vallbonad'anoia,,Barcelona,Cataluña,41.51962,1.708936,297.2954
8293,Vallcebre,vallcebre,,Barcelona,Cataluña,42.20394,1.818234,1127.919
8294,Vallgorguina,vallgorguina,,Barcelona,Cataluña,41.64832,2.509912,223.2106
8295,Vallirana,vallirana,,Barcelona,Cataluña,41.38872,1.932255,184.8448
8296,Vallromanes,vallromanes,,Barcelona,Cataluña,41.5318,2.298065,155.1461
8297,Veciana,veciana,,Barcelona,Cataluña,41.65651,1.487973,556.9959
8298,Vic,vic,,Barcelona,Cataluña,41.93029,2.25435,505.4679
8299,Vilada,vilada,,Barcelona,Cataluña,42.13676,1.931635,724.7032
8300,Viladecavalls,viladecavalls,,Barcelona,Cataluña,41.55547,1.954526,265.7476
8301,Viladecans,viladecans,,Barcelona,Cataluña,41.31601,2.020199,19.77518
8302,Vilanova del Camí,vilanovadelcami,,Barcelona,Cataluña,41.57373,1.642982,313.7972
8303,Vilanova de Sau,vilanovadesau,,Barcelona,Cataluña,41.94754,2.384898,557.92
8304,Vilobí del Penedès,vilobidelpenedes,,Barcelona,Cataluña,41.38835,1.662088,284.1465
8305,Vilafranca del Penedès,vilafrancadelpenedes,,Barcelona,Cataluña,41.34509,1.699849,230.5926
