cmun,municipality,transf_cat__koppen_climate_Bsh,transf_cat__koppen_climate_Cfa,transf_cat__koppen_climate_Cfb,transf_cat__koppen_climate_Csa,transf_cat__koppen_climate_Csb,scaled__connectivity_score,scaled__economy_score,scaled__economy_score_area,scaled__hospital_distance_score,scaled__school_distance_score,scaled__hospital_score_area,scaled__school_score_area,scaled__train_distance_score,scaled__airport_distance_score,scaled__transport_score
2995,49012,Argañín,0.0,0.0,0.0,1.0,0.0,0.47451493033200987,-0.3971185617527025,-0.4208437609343554,-0.883675378642746,-0.2608667650457194,-0.883675378642746,-0.2608667650457194,-1.0536488975722926,-0.33639236401720335,-0.9880382587351438
2996,50018,Alfamén,0.0,0.0,0.0,0.0,0.0,0.1437652963934411,0.4251575433355018,-0.1431303437300509,-0.883675378642746,-0.2608667650457194,-0.883675378642746,-0.2608667650457194,1.213709125548431,0.2505124405851369,1.0778599186201567
2997,8158,"Papiol, El",0.0,1.0,0.0,0.0,0.0,1.0727826505444211,3.53259631256418,5.938755687408401,2.6198602517597402,0.7210640040597803,2.6198602517597402,0.7210640040597803,-1.0536488975722926,2.5981316589944976,0.30314810211191906
2998,43029,Blancafort,0.0,0.0,0.0,1.0,0.0,-0.028094807515815418,-0.3971185617527025,-0.0402469948591379,0.284169831491416,0.7210640040597803,0.284169831491416,0.7210640040597803,1.213709125548431,0.2505124405851369,1.0778599186201567
2999,49039,Casaseca de las Chanas,0.0,0.0,0.0,1.0,0.0,1.079267937484393,-0.3971185617527025,-0.535000136068498,1.8412967783369654,0.7210640040597803,1.8412967783369654,0.7210640040597803,0.5658925475139385,-0.33639236401720335,0.30314810211191906
3000,42068,Coscurita,0.0,0.0,1.0,0.0,0.0,-1.7239973423184776,-0.3971185617527025,-0.5582231944732093,-0.883675378642746,-0.2608667650457194,-0.883675378642746,-0.2608667650457194,1.213709125548431,-1.5102019732218837,0.30314810211191906
3001,50287,Villalengua,0.0,0.0,1.0,0.0,0.0,0.9625327725648981,-0.3971185617527025,-0.6686444755484532,0.284169831491416,0.7210640040597803,0.284169831491416,0.7210640040597803,0.5658925475139385,-0.33639236401720335,0.30314810211191906
3002,8085,Font-rubí,0.0,0.0,0.0,1.0,0.0,0.5799008431065538,1.0083998969445767,2.103581788393153,1.0627333049141907,0.7210640040597803,1.0627333049141907,0.7210640040597803,-0.7297406085550464,0.2505124405851369,-0.47156371439631867
3003,25105,Granyena de les Garrigues,0.0,0.0,0.0,0.0,0.0,-0.044308024865745275,-0.3971185617527025,-0.32040676218424957,-0.10511190521997137,0.7210640040597803,-0.10511190521997137,0.7210640040597803,-0.08192403052055394,-0.33639236401720335,-0.21332644222690608
3004,49210,Sanzoles,0.0,0.0,0.0,1.0,0.0,-0.09781164212051399,-0.3971185617527025,-0.5353880744886721,0.284169831491416,-0.2608667650457194,0.284169831491416,-0.2608667650457194,-0.08192403052055394,-0.33639236401720335,-0.21332644222690608
3005,50079,Cervera de la Cañada,0.0,0.0,1.0,0.0,0.0,0.6625882515911958,-0.3971185617527025,-0.6626361362254944,1.0627333049141907,0.7210640040597803,1.0627333049141907,0.7210640040597803,0.5658925475139385,-0.33639236401720335,0.30314810211191906
3006,47204,Villafranca de Duero,0.0,0.0,0.0,0.0,0.0,-1.6169901078089401,-0.3971185617527025,-0.48655431919906694,-0.883675378642746,-0.2608667650457194,-0.883675378642746,-0.2608667650457194,0.5658925475139385,0.2505124405851369,0.5613853742813316
3007,47090,Mojados,0.0,0.0,0.0,1.0,0.0,1.0014444942047298,0.8171728957612734,0.07770339106118139,-0.10511190521997137,0.7210640040597803,-0.10511190521997137,0.7210640040597803,0.5658925475139385,0.2505124405851369,0.5613853742813316
3008,40055,Cilleruelo de San Mamés,0.0,0.0,0.0,0.0,1.0,-0.0005323380209348378,-0.3971185617527025,-0.6585855633760679,-0.4943936419313587,0.7210640040597803,-0.4943936419313587,0.7210640040597803,-1.0536488975722926,-1.5102019732218837,-1.504512803073969
3009,40039,Campo de San Pedro,0.0,0.0,0.0,0.0,1.0,-0.2226534157149737,-0.3971185617527025,-0.6559117077345273,-0.4943936419313587,0.7210640040597803,-0.4943936419313587,0.7210640040597803,-1.0536488975722926,-1.5102019732218837,-1.504512803073969
3010,49061,Entrala,0.0,0.0,0.0,1.0,0.0,-0.4480171368789986,-0.3971185617527025,-0.5383892986841525,1.8412967783369654,0.7210640040597803,1.8412967783369654,0.7210640040597803,1.213709125548431,-0.33639236401720335,0.8196226464507442
3011,25255,Vinaixa,0.0,0.0,0.0,1.0,0.0,0.8911946162252067,-0.3971185617527025,-0.17735667740246067,-0.4943936419313587,0.7210640040597803,-0.4943936419313587,0.7210640040597803,1.8615257035829234,0.2505124405851369,1.594334462958982
3012,40168,Riaguas de San Bartolomé,0.0,0.0,0.0,0.0,1.0,-1.5197108037093612,-0.3971185617527025,-0.6433750650954302,-0.883675378642746,0.7210640040597803,-0.883675378642746,0.7210640040597803,-1.0536488975722926,-1.5102019732218837,-1.504512803073969
3013,25073,Cervià de les Garrigues,0.0,0.0,0.0,1.0,0.0,0.8133711729455437,-0.3971185617527025,-0.17540913593785867,-0.4943936419313587,0.7210640040597803,-0.4943936419313587,0.7210640040597803,1.213709125548431,0.2505124405851369,1.0778599186201567
3014,42083,Frechilla de Almazán,0.0,1.0,0.0,0.0,0.0,-1.6510378642437926,-0.3971185617527025,-0.5551266491394815,-0.883675378642746,-0.2608667650457194,-0.883675378642746,-0.2608667650457194,1.213709125548431,-1.5102019732218837,0.30314810211191906
3015,25009,"Albi, L'",0.0,0.0,0.0,1.0,0.0,0.8636321467303261,-0.3971185617527025,-0.16070245121017654,-0.883675378642746,0.7210640040597803,-0.883675378642746,0.7210640040597803,1.8615257035829234,0.2505124405851369,1.594334462958982
3016,50167,Mezalocha,0.0,0.0,0.0,0.0,0.0,-0.4609877107589421,-0.3971185617527025,-0.3706118048502517,-0.4943936419313587,0.7210640040597803,-0.4943936419313587,0.7210640040597803,1.8615257035829234,1.4243220497898172,2.1108090072978074
3017,25226,Torrebesses,0.0,0.0,0.0,0.0,0.0,-0.044308024865745275,-0.3971185617527025,-0.3103515278526216,-0.10511190521997137,0.7210640040597803,-0.10511190521997137,0.7210640040597803,-0.08192403052055394,-0.33639236401720335,-0.21332644222690608
3018,40089,Fuentesaúco de Fuentidueña,0.0,0.0,0.0,1.0,0.0,1.0727826505444211,-0.3971185617527025,-0.6992328705233068,-0.883675378642746,-0.2608667650457194,-0.883675378642746,-0.2608667650457194,-1.0536488975722926,-0.33639236401720335,-0.9880382587351438
3019,50202,Paracuellos de la Ribera,0.0,0.0,0.0,0.0,0.0,-0.08646238997556291,-0.3971185617527025,-0.6492149523121404,1.0627333049141907,0.7210640040597803,1.0627333049141907,0.7210640040597803,1.8615257035829234,-0.33639236401720335,1.3360971907895693
3020,43120,Querol,0.0,0.0,0.0,0.0,1.0,-1.6007768904590103,-0.3971185617527025,0.5007188351779835,0.284169831491416,-0.2608667650457194,0.284169831491416,-0.2608667650457194,-0.08192403052055394,0.2505124405851369,0.0449108299425065
3021,40052,Cedillo de la Torre,0.0,0.0,0.0,0.0,1.0,-0.01188159016588556,-0.3971185617527025,-0.6604899641567334,-0.4943936419313587,-0.2608667650457194,-0.4943936419313587,-0.2608667650457194,-1.0536488975722926,-1.5102019732218837,-1.504512803073969
3022,43107,Pira,0.0,0.0,0.0,1.0,0.0,1.0841319026893719,-0.3971185617527025,0.16248231257702733,0.284169831491416,0.7210640040597803,0.284169831491416,0.7210640040597803,1.213709125548431,0.2505124405851369,1.0778599186201567
3023,50222,Quinto,0.0,0.0,0.0,0.0,0.0,1.0484628245195262,0.7502434453471173,-0.255433431957978,-0.883675378642746,0.7210640040597803,-0.883675378642746,0.7210640040597803,1.8615257035829234,-0.33639236401720335,1.3360971907895693
3024,42053,Carrascosa de Abajo,0.0,0.0,0.0,0.0,1.0,-2.1033866283068354,-0.3971185617527025,-0.716484649772037,-0.883675378642746,-2.2247283032567187,-0.883675378642746,-2.2247283032567187,-1.0536488975722926,-1.5102019732218837,-1.504512803073969
3025,25218,Tarrés,0.0,0.0,0.0,1.0,0.0,0.9738820247098487,-0.3971185617527025,0.07025396060727582,-0.10511190521997137,0.7210640040597803,-0.10511190521997137,0.7210640040597803,1.8615257035829234,0.2505124405851369,1.594334462958982
3026,40047,Castro de Fuentidueña,0.0,0.0,0.0,0.0,1.0,-1.6169901078089401,-0.3971185617527025,-0.6511083033502326,-0.883675378642746,-2.2247283032567187,-0.883675378642746,-2.2247283032567187,-1.0536488975722926,-0.33639236401720335,-0.9880382587351438
3027,50026,Alpartir,0.0,0.0,0.0,0.0,0.0,0.8376909989704383,-0.3971185617527025,-0.5932291844736547,-0.10511190521997137,0.7210640040597803,-0.10511190521997137,0.7210640040597803,1.213709125548431,0.2505124405851369,1.0778599186201567
3028,42088,Fuentelmonge,0.0,0.0,1.0,0.0,0.0,-1.6169901078089401,-0.3971185617527025,-0.7226094159001571,-0.883675378642746,-2.2247283032567187,-0.883675378642746,-2.2247283032567187,0.5658925475139385,-0.33639236401720335,0.30314810211191906
3029,42015,Alentisque,0.0,0.0,1.0,0.0,0.0,-1.6169901078089401,-0.3971185617527025,-0.5645374499274789,-0.883675378642746,-2.2247283032567187,-0.883675378642746,-2.2247283032567187,-0.08192403052055394,-1.5102019732218837,-0.7298009865657312
3030,40024,Ayllón,0.0,0.0,0.0,0.0,1.0,0.3902062001123742,0.8362955958796038,-0.26500918576527577,-0.883675378642746,0.7210640040597803,-0.883675378642746,0.7210640040597803,-1.0536488975722926,-1.5102019732218837,-1.504512803073969
3031,25102,"Granja d'Escarp, La",0.0,0.0,0.0,0.0,0.0,-0.12537411161539458,-0.3971185617527025,-0.16209219796739616,-0.883675378642746,0.7210640040597803,-0.883675378642746,0.7210640040597803,-0.40583231953780013,-0.33639236401720335,-0.47156371439631867
3032,49090,Gema,0.0,0.0,0.0,1.0,0.0,0.8068858860055714,-0.3971185617527025,-0.5353880744886721,1.0627333049141907,0.7210640040597803,1.0627333049141907,0.7210640040597803,0.5658925475139385,-0.33639236401720335,0.30314810211191906
3033,8164,"Pla del Penedès, El",0.0,0.0,0.0,1.0,0.0,1.0906171896293437,0.5494550941046489,3.29758555847987,1.8412967783369654,0.7210640040597803,1.8412967783369654,0.7210640040597803,-1.0536488975722926,0.2505124405851369,-0.7298009865657312
3034,50257,Torralba de Ribota,0.0,0.0,1.0,0.0,0.0,0.5831434865765397,-0.3971185617527025,-0.6480072916743492,1.8412967783369654,0.7210640040597803,1.8412967783369654,0.7210640040597803,1.213709125548431,-0.33639236401720335,0.8196226464507442
3035,50054,Bordalba,0.0,0.0,1.0,0.0,0.0,-0.12861675508538054,-0.3971185617527025,-0.6699461258509901,-0.883675378642746,-1.242797534151219,-0.883675378642746,-1.242797534151219,0.5658925475139385,-0.33639236401720335,0.30314810211191906
3036,49152,Pereruela,0.0,0.0,0.0,1.0,0.0,-0.2777783547047352,-0.3971185617527025,-0.5399699008776704,0.284169831491416,-0.2608667650457194,0.284169831491416,-0.2608667650457194,-0.08192403052055394,-0.33639236401720335,-0.21332644222690608
3037,49064,Fariza,0.0,0.0,0.0,1.0,0.0,-1.1630200220109046,-0.3971185617527025,-0.7361416166380038,-0.883675378642746,-0.2608667650457194,-0.883675378642746,-0.2608667650457194,-1.0536488975722926,-0.33639236401720335,-0.9880382587351438
3038,8168,Pontons,0.0,0.0,0.0,1.0,0.0,-1.6169901078089401,-0.3971185617527025,0.7305353904631794,0.284169831491416,0.7210640040597803,0.284169831491416,0.7210640040597803,-0.40583231953780013,0.2505124405851369,-0.21332644222690608
3039,49044,Cazurra,0.0,0.0,0.0,1.0,0.0,0.8863306510202279,-0.3971185617527025,-0.5367083833546141,1.0627333049141907,0.7210640040597803,1.0627333049141907,0.7210640040597803,0.5658925475139385,-0.33639236401720335,0.30314810211191906
3040,50110,"Frasno, El",0.0,0.0,1.0,0.0,0.0,-0.2664291025597842,-0.3971185617527025,-0.6270289219541131,0.284169831491416,0.7210640040597803,0.284169831491416,0.7210640040597803,1.213709125548431,0.2505124405851369,1.0778599186201567
3041,40149,Olombrada,0.0,0.0,0.0,1.0,0.0,1.071161328809428,-0.3971185617527025,-0.6548930418829693,-0.883675378642746,0.7210640040597803,-0.883675378642746,0.7210640040597803,-1.0536488975722926,-0.33639236401720335,-0.9880382587351438
3042,42123,Morón de Almazán,0.0,0.0,1.0,0.0,0.0,-0.15780054631525428,-0.3971185617527025,-0.5577861406823148,-0.883675378642746,-1.242797534151219,-0.883675378642746,-1.242797534151219,0.5658925475139385,-1.5102019732218837,-0.21332644222690608
3043,47082,Matapozuelos,0.0,0.0,0.0,1.0,0.0,0.7258197992559221,0.3677894429805107,-0.07889962321531481,0.284169831491416,0.7210640040597803,0.284169831491416,0.7210640040597803,1.8615257035829234,0.2505124405851369,1.594334462958982
3044,47158,"Seca, La",0.0,0.0,0.0,1.0,0.0,1.1116943721842527,0.46340294357216233,-0.08114510817876112,1.0627333049141907,0.7210640040597803,1.0627333049141907,0.7210640040597803,1.213709125548431,0.2505124405851369,1.0778599186201567
3045,47139,Rueda,0.0,0.0,0.0,1.0,0.0,0.7339264079308873,0.9510317965895857,0.09843893787692913,1.0627333049141907,0.7210640040597803,1.0627333049141907,0.7210640040597803,0.5658925475139385,0.2505124405851369,0.5613853742813316
3046,40144,Navares de las Cuevas,0.0,0.0,0.0,0.0,1.0,-0.028094807515815418,-0.3971185617527025,-0.6604976500359597,-0.4943936419313587,-1.242797534151219,-0.4943936419313587,-1.242797534151219,-1.0536488975722926,-0.33639236401720335,-0.9880382587351438
3047,8905,"Palma de Cervelló, La",0.0,0.0,0.0,1.0,0.0,1.067918685339442,1.6490103509086425,5.174055639879989,1.8412967783369654,0.7210640040597803,1.8412967783369654,0.7210640040597803,-1.0536488975722926,1.4243220497898172,-0.21332644222690608
3048,43021,Barberà de la Conca,0.0,0.0,0.0,1.0,0.0,0.941455590009989,-0.3971185617527025,0.18673565445610352,1.0627333049141907,0.7210640040597803,1.0627333049141907,0.7210640040597803,1.213709125548431,0.2505124405851369,1.0778599186201567
3049,25206,"Soleràs, El",0.0,0.0,0.0,1.0,0.0,-0.23886663306490358,-0.3971185617527025,-0.36023657917229934,-0.10511190521997137,0.7210640040597803,-0.10511190521997137,0.7210640040597803,-0.08192403052055394,0.2505124405851369,0.0449108299425065
3050,49151,"Perdigón, El",0.0,0.0,0.0,1.0,0.0,0.5199119389118134,-0.3971185617527025,-0.5383892986841525,1.0627333049141907,0.7210640040597803,1.0627333049141907,0.7210640040597803,0.5658925475139385,-0.33639236401720335,0.30314810211191906
3051,47192,Ventosa de la Cuesta,0.0,0.0,0.0,1.0,0.0,0.9738820247098487,-0.3971185617527025,-0.34099515243603573,1.0627333049141907,0.7210640040597803,1.0627333049141907,0.7210640040597803,1.8615257035829234,0.2505124405851369,1.594334462958982
3052,47087,Megeces,0.0,0.0,0.0,1.0,0.0,-1.6169901078089401,-0.3971185617527025,-0.3142715634651652,-0.4943936419313587,0.7210640040597803,-0.4943936419313587,0.7210640040597803,-0.08192403052055394,0.2505124405851369,0.0449108299425065
3053,42063,Cihuela,0.0,0.0,1.0,0.0,0.0,0.7987792773306067,-0.3971185617527025,-0.6844143311633466,-0.883675378642746,-1.242797534151219,-0.883675378642746,-1.242797534151219,0.5658925475139385,-0.33639236401720335,0.30314810211191906
3054,50119,Gelsa,0.0,0.0,0.0,0.0,0.0,0.0043316271840443,-0.3971185617527025,-0.5416707536312737,-0.883675378642746,0.7210640040597803,-0.883675378642746,0.7210640040597803,1.8615257035829234,-0.33639236401720335,1.3360971907895693
3055,40177,San Cristóbal de Cuéllar,0.0,0.0,0.0,1.0,0.0,1.1230436243292035,-0.3971185617527025,-0.4194770128100185,-0.883675378642746,0.7210640040597803,-0.883675378642746,0.7210640040597803,-1.0536488975722926,-0.33639236401720335,-0.9880382587351438
3056,47053,Cogeces de Íscar,0.0,0.0,0.0,1.0,0.0,-1.6169901078089401,-0.3971185617527025,-0.31117217741379066,-0.4943936419313587,0.7210640040597803,-0.4943936419313587,0.7210640040597803,-0.40583231953780013,0.2505124405851369,-0.21332644222690608
3057,8174,Puigdàlber,0.0,0.0,0.0,1.0,0.0,1.1392568416791333,-0.3971185617527025,3.013076654458174,1.8412967783369654,0.7210640040597803,1.8412967783369654,0.7210640040597803,-1.0536488975722926,0.2505124405851369,-0.7298009865657312
3058,40219,Vallelado,0.0,0.0,0.0,1.0,0.0,1.1230436243292035,-0.3971185617527025,-0.39655904771502315,-0.883675378642746,-0.2608667650457194,-0.883675378642746,-0.2608667650457194,-1.0536488975722926,0.2505124405851369,-0.7298009865657312
3059,50143,Longares,0.0,0.0,0.0,0.0,0.0,0.8911946162252067,-0.3971185617527025,-0.46067580833092014,-0.883675378642746,0.7210640040597803,-0.883675378642746,0.7210640040597803,1.8615257035829234,0.2505124405851369,1.594334462958982
3060,40134,Mozoncillo,0.0,0.0,0.0,0.0,1.0,-0.076734459565605,-0.3971185617527025,-0.6565952497782294,-0.883675378642746,0.7210640040597803,-0.883675378642746,0.7210640040597803,-1.0536488975722926,-1.5102019732218837,-1.504512803073969
3061,42048,Caltojar,0.0,0.0,0.0,0.0,1.0,0.3966914870523462,-0.3971185617527025,-0.7011639150867062,-0.883675378642746,-1.242797534151219,-0.883675378642746,-1.242797534151219,-0.40583231953780013,-1.5102019732218837,-0.9880382587351438
3062,43176,Vimbodí i Poblet,0.0,0.0,0.0,1.0,0.0,0.6415110690362869,-0.3971185617527025,-0.017983184972377345,-0.10511190521997137,0.7210640040597803,-0.10511190521997137,0.7210640040597803,1.8615257035829234,1.4243220497898172,2.1108090072978074
3063,40087,Fuentepiñel,0.0,0.0,0.0,1.0,0.0,1.1149370156542386,-0.3971185617527025,-0.7008667856867481,-0.883675378642746,-1.242797534151219,-0.883675378642746,-1.242797534151219,-1.0536488975722926,-0.33639236401720335,-0.9880382587351438
3064,40183,San Miguel de Bernuy,0.0,0.0,0.0,1.0,0.0,-0.17401376366518415,-0.3971185617527025,-0.6517248843714837,-0.883675378642746,-1.242797534151219,-0.883675378642746,-1.242797534151219,-1.0536488975722926,-0.33639236401720335,-0.9880382587351438
3065,40029,Bercimuel,0.0,0.0,0.0,0.0,1.0,-0.005396303225913616,-0.3971185617527025,-0.6579319542192469,-0.883675378642746,0.7210640040597803,-0.883675378642746,0.7210640040597803,-1.0536488975722926,-1.5102019732218837,-1.504512803073969
3066,8104,"Llacuna, La",0.0,0.0,0.0,1.0,0.0,0.8198564598855153,-0.3971185617527025,5.574506329006446,2.6198602517597402,0.7210640040597803,2.6198602517597402,0.7210640040597803,-1.0536488975722926,2.5981316589944976,0.30314810211191906
3067,40124,Mata de Cuéllar,0.0,0.0,0.0,1.0,0.0,1.0630547201344631,-0.3971185617527025,-0.33433131818813877,-0.883675378642746,-0.2608667650457194,-0.883675378642746,-0.2608667650457194,-0.7297406085550464,0.2505124405851369,-0.47156371439631867
3068,40048,Castrojimeno,0.0,0.0,0.0,0.0,1.0,-1.6169901078089401,-0.3971185617527025,-0.6473067782037727,-0.883675378642746,-1.242797534151219,-0.883675378642746,-1.242797534151219,-1.0536488975722926,-0.33639236401720335,-0.9880382587351438
3069,50178,Moros,0.0,0.0,0.0,0.0,0.0,-1.6169901078089401,-0.3971185617527025,-0.667308093941642,0.284169831491416,0.7210640040597803,0.284169831491416,0.7210640040597803,1.213709125548431,-0.33639236401720335,0.8196226464507442
3070,50024,Almonacid de la Sierra,0.0,0.0,0.0,0.0,0.0,-0.04268670313075247,-0.3971185617527025,-0.5313561137296372,-0.4943936419313587,0.7210640040597803,-0.4943936419313587,0.7210640040597803,0.5658925475139385,0.2505124405851369,0.5613853742813316
3071,40080,Fresno de la Fuente,0.0,0.0,0.0,0.0,1.0,-0.01188159016588556,-0.3971185617527025,-0.6682096867963947,-0.883675378642746,-0.2608667650457194,-0.883675378642746,-0.2608667650457194,-1.0536488975722926,-1.5102019732218837,-1.504512803073969
3072,43036,Cabra del Camp,0.0,0.0,0.0,1.0,0.0,0.7939153121256279,0.27217594238885906,0.5151859092780405,1.0627333049141907,0.7210640040597803,1.0627333049141907,0.7210640040597803,1.213709125548431,1.4243220497898172,1.594334462958982
3073,43054,"Espluga de Francolí, L'",0.0,0.0,0.0,1.0,0.0,0.9349703030700175,1.4482219996661745,0.5602928231091165,0.284169831491416,0.7210640040597803,0.284169831491416,0.7210640040597803,1.8615257035829234,1.4243220497898172,2.1108090072978074
3074,25224,"Torms, Els",0.0,0.0,0.0,1.0,0.0,0.0043316271840443,-0.3971185617527025,-0.32079581282596753,-0.4943936419313587,0.7210640040597803,-0.4943936419313587,0.7210640040597803,-0.08192403052055394,0.2505124405851369,0.0449108299425065
3075,49096,Jambrina,0.0,0.0,0.0,0.0,1.0,-0.06052124221567513,-0.3971185617527025,-0.5387441812356283,1.0627333049141907,0.7210640040597803,1.0627333049141907,0.7210640040597803,0.5658925475139385,-0.33639236401720335,0.30314810211191906
3076,40051,Castroserracín,0.0,0.0,0.0,0.0,1.0,-0.028094807515815418,-0.3971185617527025,-0.6615377120782603,-0.883675378642746,-1.242797534151219,-0.883675378642746,-1.242797534151219,-1.0536488975722926,-0.33639236401720335,-0.9880382587351438
3077,49148,Peleas de Abajo,0.0,0.0,0.0,1.0,0.0,-0.01188159016588556,-0.3971185617527025,-0.541671716020574,1.0627333049141907,0.7210640040597803,1.0627333049141907,0.7210640040597803,0.5658925475139385,-0.33639236401720335,0.30314810211191906
3078,40158,Perosillo,0.0,0.0,0.0,1.0,0.0,1.1392568416791333,-0.3971185617527025,-0.6687334791204644,-0.883675378642746,0.7210640040597803,-0.883675378642746,0.7210640040597803,-1.0536488975722926,-0.33639236401720335,-0.9880382587351438
3079,40902,Cozuelos de Fuentidueña,0.0,0.0,0.0,1.0,0.0,-0.028094807515815418,-0.3971185617527025,-0.6845104349453515,-0.883675378642746,-0.2608667650457194,-0.883675378642746,-0.2608667650457194,-1.0536488975722926,-0.33639236401720335,-0.9880382587351438
3080,40061,Corral de Ayllón,0.0,0.0,0.0,0.0,1.0,-0.09294767691553485,-0.3971185617527025,-0.6442093210184259,-0.883675378642746,-0.2608667650457194,-0.883675378642746,-0.2608667650457194,-1.0536488975722926,-1.5102019732218837,-1.504512803073969
3081,40154,Pajarejos,0.0,0.0,0.0,0.0,1.0,0.0043316271840443,-0.3971185617527025,-0.6623138972987794,-0.883675378642746,-0.2608667650457194,-0.883675378642746,-0.2608667650457194,-1.0536488975722926,-0.33639236401720335,-0.9880382587351438
3082,49136,Muga de Sayago,0.0,0.0,0.0,1.0,0.0,1.1392568416791333,-0.3971185617527025,-0.7286822677600029,-0.883675378642746,0.7210640040597803,-0.883675378642746,0.7210640040597803,-1.0536488975722926,-0.33639236401720335,-0.9880382587351438
3083,49234,Venialbo,0.0,0.0,0.0,1.0,0.0,1.0176577115546597,-0.3971185617527025,-0.5435946065746644,-0.10511190521997137,-0.2608667650457194,-0.10511190521997137,-0.2608667650457194,-0.08192403052055394,0.2505124405851369,0.0449108299425065
3084,8288,Torrelles de Foix,0.0,0.0,0.0,1.0,0.0,0.9284850161300455,0.9319090964712553,1.6350155177759653,1.0627333049141907,0.7210640040597803,1.0627333049141907,0.7210640040597803,-0.40583231953780013,0.2505124405851369,-0.21332644222690608
3085,47045,Castronuño,0.0,0.0,0.0,1.0,0.0,1.0565694331944913,-0.3971185617527025,-0.6408710381146456,-0.883675378642746,0.7210640040597803,-0.883675378642746,0.7210640040597803,-0.08192403052055394,0.2505124405851369,0.0449108299425065
3086,8304,Vilobí del Penedès,0.0,0.0,0.0,1.0,0.0,0.9284850161300455,0.6068231944596398,2.9452448795760224,1.8412967783369654,0.7210640040597803,1.8412967783369654,0.7210640040597803,-0.7297406085550464,0.2505124405851369,-0.47156371439631867
3087,8227,Sant Martí Sarroca,0.0,0.0,0.0,1.0,0.0,0.8863306510202279,2.002780303097754,2.623961874136418,1.8412967783369654,0.7210640040597803,1.8412967783369654,0.7210640040597803,-0.7297406085550464,0.2505124405851369,-0.47156371439631867
3088,8273,Subirats,0.0,0.0,0.0,1.0,0.0,1.0354922506395823,2.4139183556418558,4.882327543027297,1.8412967783369654,0.7210640040597803,1.8412967783369654,0.7210640040597803,-1.0536488975722926,1.4243220497898172,-0.21332644222690608
3089,8249,Santa Fe del Penedès,0.0,0.0,0.0,1.0,0.0,1.0160363898196665,-0.3971185617527025,3.14547298068657,2.6198602517597402,0.7210640040597803,2.6198602517597402,0.7210640040597803,-1.0536488975722926,0.2505124405851369,-0.7298009865657312
3090,50218,Puebla de Albortón,0.0,0.0,0.0,0.0,0.0,-1.6169901078089401,-0.3971185617527025,-0.2796829574165447,-0.4943936419313587,-1.242797534151219,-0.4943936419313587,-1.242797534151219,-0.40583231953780013,0.2505124405851369,-0.21332644222690608
3091,40081,Frumales,0.0,0.0,0.0,1.0,0.0,-0.076734459565605,-0.3971185617527025,-0.6676680419078989,-0.883675378642746,0.7210640040597803,-0.883675378642746,0.7210640040597803,-1.0536488975722926,-0.33639236401720335,-0.9880382587351438
3092,42052,Caracena,0.0,0.0,0.0,0.0,1.0,-2.0304271502321516,-0.3971185617527025,-0.715165599781825,-0.883675378642746,-2.2247283032567187,-0.883675378642746,-2.2247283032567187,-1.0536488975722926,-1.5102019732218837,-1.504512803073969
3093,25253,"Vilosell, El",0.0,0.0,0.0,1.0,0.0,0.852282894585375,-0.3971185617527025,0.06438958721919304,-0.4943936419313587,0.7210640040597803,-0.4943936419313587,0.7210640040597803,1.213709125548431,0.2505124405851369,1.0778599186201567
3094,40056,Cobos de Fuentidueña,0.0,0.0,0.0,1.0,0.0,-0.2226534157149737,-0.3971185617527025,-0.6485046842203791,-0.883675378642746,-0.2608667650457194,-0.883675378642746,-0.2608667650457194,-1.0536488975722926,-0.33639236401720335,-0.9880382587351438
3095,40143,Navares de Enmedio,0.0,0.0,0.0,0.0,1.0,-1.6169901078089401,-0.3971185617527025,-0.6729066645997603,-0.883675378642746,-0.2608667650457194,-0.883675378642746,-0.2608667650457194,-1.0536488975722926,-0.33639236401720335,-0.9880382587351438
3096,49239,Villabuena del Puente,0.0,0.0,0.0,1.0,0.0,1.1116943721842527,-0.3971185617527025,-0.5309182362691437,-0.883675378642746,0.7210640040597803,-0.883675378642746,0.7210640040597803,0.5658925475139385,0.2505124405851369,0.5613853742813316
3097,50096,Embid de Ariza,0.0,0.0,1.0,0.0,0.0,1.0517054679895121,-0.3971185617527025,-0.6821449323130353,-0.4943936419313587,-1.242797534151219,-0.4943936419313587,-1.242797534151219,1.213709125548431,-0.33639236401720335,0.8196226464507442
3098,40083,Fuente el Olmo de Fuentidueña,0.0,0.0,0.0,1.0,0.0,-0.13510204202535248,-0.3971185617527025,-0.7035758404810615,-0.883675378642746,-1.242797534151219,-0.883675378642746,-1.242797534151219,-1.0536488975722926,-0.33639236401720335,-0.9880382587351438
3099,42105,Liceras,0.0,0.0,0.0,0.0,1.0,-1.6169901078089401,-0.3971185617527025,-0.7171037956858097,-0.883675378642746,-1.242797534151219,-0.883675378642746,-1.242797534151219,-1.0536488975722926,-1.5102019732218837,-1.504512803073969
3100,50165,Mequinenza,0.0,0.0,0.0,0.0,0.0,0.8636321467303261,0.2912986425071894,0.05878016457288429,-0.883675378642746,0.7210640040597803,-0.883675378642746,0.7210640040597803,-0.08192403052055394,-0.33639236401720335,-0.21332644222690608
3101,43158,Vallclara,0.0,0.0,0.0,1.0,0.0,1.0127937463496806,-0.3971185617527025,0.06862821433113328,-0.10511190521997137,-0.2608667650457194,-0.10511190521997137,-0.2608667650457194,1.213709125548431,1.4243220497898172,1.594334462958982
