cmun,n_industry,n_construction,n_info_communications,n_financial_insurance,n_real_estate,n_professional_technical,n_eduation_health_social,n_other
40231,0,0,0,0,0,0,0,0
40233,0,0,0,0,0,0,0,0
40234,0,0,0,0,0,0,0,0
40901,0,0,0,0,0,0,0,0
40902,0,0,0,0,0,0,0,0
40903,0,0,0,0,0,0,0,0
40904,0,0,0,0,0,0,0,0
40905,0,0,0,0,0,0,0,0
40906,6,30,0,0,0,0,0,0
41001,7,18,0,0,0,0,0,0
41002,7,7,0,0,0,0,0,0
41003,9,42,0,0,0,0,0,0
41004,442,565,72,95,234,723,360,462
41005,28,56,7,15,20,73,44,46
41006,7,12,0,0,0,0,0,0
41007,43,90,7,18,19,70,56,83
41008,0,9,0,0,0,0,0,0
41009,5,9,0,0,0,0,0,0
41010,11,40,8,8,9,47,25,42
41011,82,139,8,16,26,104,76,80
41012,23,19,0,0,0,0,0,0
41013,26,20,0,6,0,21,14,20
41014,16,19,0,0,0,0,0,0
41015,23,36,0,12,0,41,20,36
41016,57,117,31,17,51,164,65,95
41017,49,147,43,46,95,333,186,171
41018,36,83,6,22,20,65,41,59
41019,10,32,4,7,4,45,25,32
41020,48,147,4,19,22,59,27,78
41021,64,126,35,36,55,235,131,209
41022,28,40,0,5,0,19,11,19
41023,35,85,0,0,17,56,34,47
41024,118,269,18,33,65,232,147,186
41025,11,12,0,0,0,0,0,0
41026,75,44,0,0,6,15,8,26
41027,23,33,0,8,0,22,24,36
41028,6,7,0,0,0,0,0,0
41029,25,99,15,27,33,124,71,102
41030,0,0,0,0,0,0,0,0
41031,4,13,0,0,0,0,0,0
41032,17,29,0,0,0,0,0,0
41033,21,27,0,0,5,30,18,21
41034,109,174,11,30,50,201,118,198
41035,6,9,0,0,0,0,0,0
41036,8,20,0,0,0,0,0,0
41037,28,40,0,0,0,0,0,0
41038,379,673,132,226,359,1.249,777,883
41039,183,257,29,60,146,289,173,244
41040,39,61,29,43,55,276,162,114
41041,105,73,9,16,24,75,50,77
41042,43,33,0,8,0,39,22,41
41043,0,0,0,0,0,0,0,0
41044,34,74,15,23,36,163,90,82
41045,20,43,0,10,0,52,29,63
41046,34,20,0,0,0,0,0,0
41047,30,76,18,26,50,184,134,111
41048,8,19,0,0,0,0,0,0
41049,33,61,9,22,25,124,76,100
41050,60,65,4,12,7,50,33,49
41051,11,10,0,0,0,0,0,0
41052,16,51,0,0,0,0,0,0
41053,106,225,10,43,42,162,123,151
41054,0,0,0,0,0,0,0,0
41055,45,105,11,20,18,102,58,88
41056,29,50,0,0,0,0,0,0
41057,0,0,0,0,0,0,0,0
41058,102,236,11,39,39,165,86,138
41059,130,242,140,88,196,899,465,390
41060,89,137,14,18,26,153,72,91
41061,10,12,0,0,0,0,0,0
41062,16,13,0,0,0,0,0,0
41063,8,15,0,0,0,0,0,0
41064,18,44,0,13,0,31,12,26
41065,101,152,17,34,49,166,92,172
41066,6,4,0,0,0,0,0,0
41067,36,84,6,11,16,58,29,52
41068,57,91,6,14,36,97,65,88
41069,127,255,16,46,76,205,129,208
41070,30,45,11,19,29,120,71,59
41071,43,61,0,0,7,33,25,32
41072,46,32,0,0,8,25,12,38
41073,6,12,0,0,0,0,0,0
41074,7,15,0,0,0,0,0,0
41075,118,100,17,18,31,67,51,69
41076,11,9,0,0,0,0,0,0
41077,45,71,9,9,11,63,30,56
41078,6,12,0,0,0,0,0,0
41079,43,52,5,15,15,74,33,64
41080,9,10,0,0,0,0,0,0
41081,174,257,28,45,87,295,153,262
41082,43,14,0,0,0,0,0,0
41083,5,9,0,0,0,0,0,0
41084,22,22,0,0,0,0,0,0
41085,36,69,16,12,35,78,43,57
41086,37,68,20,22,33,180,110,106
41087,53,114,7,21,55,148,85,99
41088,0,0,0,0,0,0,0,0
41089,28,47,4,5,12,68,35,53
41090,19,30,0,0,0,0,0,0
41091,1.557,3.025,1.037,1.478,3.409,12.087,5.578,5.037
41092,33,42,0,15,0,52,31,61
41093,48,119,65,75,118,471,286,179
41094,16,51,10,11,12,78,55,65
41095,142,298,43,50,140,348,188,270
41096,54,57,13,21,35,138,83,61
41097,8,36,0,0,0,0,0,0
41098,18,47,11,13,5,55,27,49
41099,7,11,0,0,0,0,0,0
41100,0,0,0,0,0,0,0,0
41101,28,75,0,14,0,44,24,35
41102,102,172,6,32,40,137,80,116
41901,25,20,0,0,0,0,0,0
41902,24,22,0,7,0,31,9,25
41903,33,59,0,0,23,49,25,52
41904,0,5,0,0,0,0,0,0
42001,0,0,0,0,0,0,0,0
42003,0,0,0,0,0,0,0,0
42004,23,33,0,0,0,0,0,0
42006,0,0,0,0,0,0,0,0
42007,0,0,0,0,0,0,0,0
42008,0,0,0,0,0,0,0,0
42009,0,0,0,0,0,0,0,0
42010,0,0,0,0,0,0,0,0
42011,0,0,0,0,0,0,0,0
42012,0,0,0,0,0,0,0,0
42013,0,0,0,0,0,0,0,0
42014,0,0,0,0,0,0,0,0
42015,0,0,0,0,0,0,0,0
42016,0,0,0,0,0,0,0,0
42017,0,0,0,0,0,0,0,0
42018,0,0,0,0,0,0,0,0
42019,0,0,0,0,0,0,0,0
42020,33,61,0,0,28,30,22,35
42021,0,0,0,0,0,0,0,0
42022,0,0,0,0,0,0,0,0
42023,0,0,0,0,0,0,0,0
42024,0,0,0,0,0,0,0,0
42025,4,23,0,0,0,0,0,0
42026,0,0,0,0,0,0,0,0
42027,0,0,0,0,0,0,0,0
42028,0,0,0,0,0,0,0,0
42029,0,0,0,0,0,0,0,0
42030,0,0,0,0,0,0,0,0
42031,0,0,0,0,0,0,0,0
42032,0,0,0,0,0,0,0,0
42033,0,0,0,0,0,0,0,0
42034,0,0,0,0,0,0,0,0
42035,0,0,0,0,0,0,0,0
42036,0,0,0,0,0,0,0,0
42037,0,0,0,0,0,0,0,0
42038,0,0,0,0,0,0,0,0
42039,0,0,0,0,0,0,0,0
42041,0,0,0,0,0,0,0,0
42042,0,0,0,0,0,0,0,0
42043,16,61,4,5,23,40,19,28
42044,0,0,0,0,0,0,0,0
42045,0,0,0,0,0,0,0,0
42046,0,0,0,0,0,0,0,0
42048,0,0,0,0,0,0,0,0
42049,0,0,0,0,0,0,0,0
42050,0,0,0,0,0,0,0,0
42051,0,0,0,0,0,0,0,0
42052,0,0,0,0,0,0,0,0
42053,0,0,0,0,0,0,0,0
42054,0,0,0,0,0,0,0,0
42055,0,0,0,0,0,0,0,0
42056,0,0,0,0,0,0,0,0
42057,0,0,0,0,0,0,0,0
42058,0,0,0,0,0,0,0,0
42059,0,0,0,0,0,0,0,0
42060,0,0,0,0,0,0,0,0
42061,0,0,0,0,0,0,0,0
42062,0,0,0,0,0,0,0,0
42063,0,0,0,0,0,0,0,0
42064,0,0,0,0,0,0,0,0
42065,0,0,0,0,0,0,0,0
42068,0,0,0,0,0,0,0,0
42069,11,10,0,0,0,0,0,0
42070,0,0,0,0,0,0,0,0
42071,0,0,0,0,0,0,0,0
42073,0,0,0,0,0,0,0,0
42075,0,0,0,0,0,0,0,0
42076,0,0,0,0,0,0,0,0
42078,17,8,0,0,0,0,0,0
42079,0,0,0,0,0,0,0,0
42080,0,0,0,0,0,0,0,0
42081,0,0,0,0,0,0,0,0
42082,0,0,0,0,0,0,0,0
42083,0,0,0,0,0,0,0,0
42084,0,0,0,0,0,0,0,0
42085,0,0,0,0,0,0,0,0
42086,0,0,0,0,0,0,0,0
42087,0,0,0,0,0,0,0,0
42088,0,0,0,0,0,0,0,0
42089,0,0,0,0,0,0,0,0
42090,0,0,0,0,0,0,0,0
42092,0,0,0,0,0,0,0,0
42093,0,0,0,0,0,0,0,0
42094,0,0,0,0,0,0,0,0
42095,11,25,0,0,0,0,0,0
42096,0,0,0,0,0,0,0,0
42097,0,0,0,0,0,0,0,0
42098,0,0,0,0,0,0,0,0
42100,0,0,0,0,0,0,0,0
42103,0,0,0,0,0,0,0,0
42105,0,0,0,0,0,0,0,0
42106,0,0,0,0,0,0,0,0
42107,0,0,0,0,0,0,0,0
42108,0,0,0,0,0,0,0,0
42110,0,0,0,0,0,0,0,0
42111,0,0,0,0,0,0,0,0
42113,0,0,0,0,0,0,0,0
42115,0,0,0,0,0,0,0,0
42116,0,0,0,0,0,0,0,0
42117,0,0,0,0,0,0,0,0
42118,0,0,0,0,0,0,0,0
42119,0,0,0,0,0,0,0,0
42120,0,0,0,0,0,0,0,0
42121,0,0,0,0,0,0,0,0
42123,0,0,0,0,0,0,0,0
42124,0,0,0,0,0,0,0,0
42125,0,0,0,0,0,0,0,0
42127,0,0,0,0,0,0,0,0
42128,0,0,0,0,0,0,0,0
42129,0,0,0,0,0,0,0,0
42130,0,0,0,0,0,0,0,0
42131,0,0,0,0,0,0,0,0
42132,0,0,0,0,0,0,0,0
42134,16,21,0,0,0,0,0,0
42135,0,0,0,0,0,0,0,0
42139,0,0,0,0,0,0,0,0
42140,0,0,0,0,0,0,0,0
42141,0,0,0,0,0,0,0,0
42142,0,0,0,0,0,0,0,0
42144,0,0,0,0,0,0,0,0
42145,0,0,0,0,0,0,0,0
42148,0,0,0,0,0,0,0,0
42149,0,0,0,0,0,0,0,0
42151,0,0,0,0,0,0,0,0
42152,0,0,0,0,0,0,0,0
42153,0,0,0,0,0,0,0,0
42154,0,0,0,0,0,0,0,0
42155,0,0,0,0,0,0,0,0
42156,0,0,0,0,0,0,0,0
42157,0,0,0,0,0,0,0,0
42158,0,0,0,0,0,0,0,0
42159,0,0,0,0,0,0,0,0
42160,0,0,0,0,0,0,0,0
42161,0,0,0,0,0,0,0,0
42162,29,22,0,0,0,0,0,0
42163,0,0,0,0,0,0,0,0
42164,15,20,0,0,0,0,0,0
42165,0,0,0,0,0,0,0,0
42166,0,0,0,0,0,0,0,0
42167,0,0,0,0,0,0,0,0
42168,0,0,0,0,0,0,0,0
42171,0,0,0,0,0,0,0,0
42172,0,0,0,0,0,0,0,0
42173,167,335,34,60,196,438,214,316
42174,0,0,0,0,0,0,0,0
42175,0,0,0,0,0,0,0,0
42176,0,0,0,0,0,0,0,0
42177,0,0,0,0,0,0,0,0
42178,0,0,0,0,0,0,0,0
42181,0,0,0,0,0,0,0,0
42182,0,0,0,0,0,0,0,0
42183,0,0,0,0,0,0,0,0
42184,0,0,0,0,0,0,0,0
42185,0,0,0,0,0,0,0,0
42187,0,0,0,0,0,0,0,0
42188,0,0,0,0,0,0,0,0
42189,0,0,0,0,0,0,0,0
42190,0,0,0,0,0,0,0,0
42191,0,0,0,0,0,0,0,0
42192,0,0,0,0,0,0,0,0
42193,0,0,0,0,0,0,0,0
42194,0,0,0,0,0,0,0,0
42195,0,0,0,0,0,0,0,0
42196,0,0,0,0,0,0,0,0
42197,0,0,0,0,0,0,0,0
42198,0,0,0,0,0,0,0,0
42200,0,0,0,0,0,0,0,0
42201,0,0,0,0,0,0,0,0
42202,0,0,0,0,0,0,0,0
42204,0,0,0,0,0,0,0,0
42205,0,0,0,0,0,0,0,0
42206,0,0,0,0,0,0,0,0
42207,0,0,0,0,0,0,0,0
42208,0,0,0,0,0,0,0,0
42209,0,0,0,0,0,0,0,0
42211,0,0,0,0,0,0,0,0
42212,0,0,0,0,0,0,0,0
42213,0,0,0,0,0,0,0,0
42215,0,0,0,0,0,0,0,0
42216,0,0,0,0,0,0,0,0
42217,0,0,0,0,0,0,0,0
42218,0,0,0,0,0,0,0,0
42219,0,0,0,0,0,0,0,0
43001,0,0,0,0,0,0,0,0
43002,7,25,0,0,0,0,0,0
43003,0,0,0,0,0,0,0,0
43004,31,74,10,17,32,83,43,53
43005,36,67,0,0,13,36,22,45
43006,0,0,0,0,0,0,0,0
43007,0,0,0,0,0,0,0,0
43008,0,0,0,0,0,0,0,0
43009,8,24,0,0,0,0,0,0
43010,0,0,0,0,0,0,0,0
43011,4,17,0,0,0,0,0,0
43012,8,36,15,11,29,111,63,45
43013,21,76,7,11,66,91,23,40
43014,85,164,25,28,101,205,110,183
43015,0,0,0,0,0,0,0,0
43016,23,29,0,0,14,42,16,27
43017,0,0,0,0,0,0,0,0
43018,0,0,0,0,0,0,0,0
43019,7,11,0,0,0,0,0,0
43020,12,18,0,0,0,0,0,0
43021,0,0,0,0,0,0,0,0
43022,23,20,0,0,0,0,0,0
43023,0,0,0,0,0,0,0,0
43024,16,34,0,0,0,0,0,0
43025,0,0,0,0,0,0,0,0
43026,5,16,0,0,0,0,0,0
43027,0,0,0,0,0,0,0,0
43028,9,45,0,0,0,0,0,0
43029,0,0,0,0,0,0,0,0
43030,0,0,0,0,0,0,0,0
43031,10,32,0,0,0,0,0,0
43032,0,0,0,0,0,0,0,0
43033,4,14,0,0,0,0,0,0
43034,0,0,0,0,0,0,0,0
43035,0,0,0,0,0,0,0,0
43036,4,18,0,0,0,0,0,0
43037,64,280,41,32,165,310,128,212
43038,78,365,46,49,299,462,223,254
43039,0,0,0,0,0,0,0,0
43040,0,0,0,0,0,0,0,0
43041,0,0,0,0,0,0,0,0
43042,4,24,0,0,0,0,0,0
43043,13,56,6,11,19,69,37,38
43044,39,30,7,6,38,56,20,52
43045,0,0,0,0,0,0,0,0
43046,0,0,0,0,0,0,0,0
43047,42,69,0,0,22,52,12,37
43048,6,17,0,0,0,0,0,0
43049,0,0,0,0,0,0,0,0
43050,0,0,0,0,0,0,0,0
43051,15,167,17,21,51,122,43,105
43052,6,10,0,0,0,0,0,0
43053,0,0,0,0,0,0,0,0
43054,25,31,0,0,0,0,0,0
43055,26,28,0,0,0,0,0,0
43056,0,0,0,0,0,0,0,0
43057,0,0,0,0,0,0,0,0
43058,0,0,0,0,0,0,0,0
43059,0,0,0,0,0,0,0,0
43060,13,12,0,0,0,0,0,0
43061,0,0,0,0,0,0,0,0
43062,0,0,0,0,0,0,0,0
43063,0,0,0,0,0,0,0,0
43064,26,26,0,0,0,0,0,0
43065,0,0,0,0,0,0,0,0
43066,0,0,0,0,0,0,0,0
43067,0,0,0,0,0,0,0,0
43068,0,0,0,0,0,0,0,0
43069,0,0,0,0,0,0,0,0
43070,0,0,0,0,0,0,0,0
43071,9,20,0,0,0,0,0,0
43072,0,0,0,0,0,0,0,0
43073,0,0,0,0,0,0,0,0
43074,19,26,0,0,0,0,0,0
43075,0,0,0,0,0,0,0,0
43076,0,0,0,0,0,0,0,0
43077,0,0,0,0,0,0,0,0
43078,6,6,0,0,0,0,0,0
43079,0,0,0,0,0,0,0,0
43080,0,0,0,0,0,0,0,0
43081,0,0,0,0,0,0,0,0
43082,0,0,0,0,0,0,0,0
43083,0,0,0,0,0,0,0,0
43084,0,0,0,0,0,0,0,0
43085,0,0,0,0,0,0,0,0
43086,50,61,0,0,30,77,32,74
43088,14,35,0,0,0,0,0,0
43089,0,0,0,0,0,0,0,0
43090,6,17,0,0,0,0,0,0
43091,0,0,0,0,0,0,0,0
43092,34,168,11,9,71,164,57,104
43093,23,46,6,7,30,58,32,40
43094,9,32,0,0,0,0,0,0
43095,11,32,0,0,0,0,0,0
43096,0,0,0,0,0,0,0,0
43097,0,0,0,0,0,0,0,0
43098,0,0,0,0,0,0,0,0
43099,0,0,0,0,0,0,0,0
43100,18,33,0,0,0,0,0,0
43101,0,0,0,0,0,0,0,0
43102,0,0,0,0,0,0,0,0
43103,15,9,0,0,0,0,0,0
43104,15,52,0,0,0,0,0,0
43105,0,0,0,0,0,0,0,0
43106,15,12,0,0,0,0,0,0
43107,0,0,0,0,0,0,0,0
43108,12,21,0,0,0,0,0,0
43109,8,27,0,0,0,0,0,0
43110,0,0,0,0,0,0,0,0
43111,9,44,0,0,0,0,0,0
43112,0,0,0,0,0,0,0,0
43113,0,0,0,0,0,0,0,0
43114,0,0,0,0,0,0,0,0
43115,0,0,0,0,0,0,0,0
43116,0,0,0,0,0,0,0,0
43117,0,0,0,0,0,0,0,0
43118,0,0,0,0,0,0,0,0
43119,0,0,0,0,0,0,0,0
43120,0,0,0,0,0,0,0,0
43121,0,0,0,0,0,0,0,0
43122,0,0,0,0,0,0,0,0
43123,320,807,127,152,734,1.114,632,734
43124,0,0,0,0,0,0,0,0
43125,0,0,0,0,0,0,0,0
43126,16,27,0,0,0,0,0,0
43127,0,0,0,0,0,0,0,0
43128,7,13,0,0,0,0,0,0
43129,34,73,0,0,40,82,30,45
43130,0,0,0,0,0,0,0,0
43131,27,110,7,16,30,80,34,60
43132,0,0,0,0,0,0,0,0
43133,29,90,7,18,18,54,52,50
43134,0,0,0,0,0,0,0,0
43135,0,0,0,0,0,0,0,0
43136,57,108,17,20,75,131,71,118
43137,23,30,0,0,0,0,0,0
43138,18,40,0,0,0,0,0,0
43139,25,48,0,0,0,0,0,0
43140,21,38,0,0,0,0,0,0
43141,0,0,0,0,0,0,0,0
43142,20,10,0,0,0,0,0,0
43143,0,0,0,0,0,0,0,0
43144,4,14,0,0,0,0,0,0
43145,46,60,5,5,24,69,29,41
43146,0,0,0,0,0,0,0,0
43147,0,0,0,0,0,0,0,0
43148,241,863,164,193,658,1.600,880,860
43149,0,0,0,0,0,0,0,0
43150,7,13,0,0,0,0,0,0
43151,0,0,0,0,0,0,0,0
43152,0,0,0,0,0,0,0,0
43153,32,170,17,14,97,184,86,143
43154,0,0,0,0,0,0,0,0
43155,113,231,39,61,139,375,214,242
43156,46,48,0,0,20,53,23,38
43157,0,0,0,0,0,0,0,0
43158,0,0,0,0,0,0,0,0
43159,0,0,0,0,0,0,0,0
43160,16,16,0,0,0,0,0,0
43161,136,155,29,25,135,266,128,177
43162,19,58,0,0,30,77,35,45
43163,97,386,46,43,219,385,167,257
43164,0,0,0,0,0,0,0,0
43165,0,0,0,0,0,0,0,0
43166,9,15,0,0,0,0,0,0
43167,0,0,0,0,0,0,0,0
43168,0,0,0,0,0,0,0,0
43169,0,0,0,0,0,0,0,0
43170,4,17,0,0,0,0,0,0
43171,48,204,21,18,114,150,64,135
43172,0,0,0,0,0,0,0,0
43173,0,0,0,0,0,0,0,0
43174,0,0,0,0,0,0,0,0
43175,0,0,0,0,0,0,0,0
43176,0,0,0,0,0,0,0,0
43177,0,0,0,0,0,0,0,0
43178,6,25,0,0,0,0,0,0
43901,30,156,9,16,42,113,47,83
43902,14,52,0,0,0,0,0,0
43903,15,52,0,0,0,0,0,0
43904,14,63,0,0,0,0,0,0
43905,28,204,36,36,192,287,133,228
43906,9,34,0,0,0,0,0,0
43907,13,49,0,0,23,32,11,45
44001,0,0,0,0,0,0,0,0
44002,0,0,0,0,0,0,0,0
44003,0,0,0,0,0,0,0,0
44004,0,0,0,0,0,0,0,0
44005,0,0,0,0,0,0,0,0
44006,0,0,0,0,0,0,0,0
44007,0,0,0,0,0,0,0,0
44008,13,14,0,0,0,0,0,0
44009,8,11,0,0,0,0,0,0
44010,0,0,0,0,0,0,0,0
44011,0,0,0,0,0,0,0,0
44012,0,0,0,0,0,0,0,0
44013,70,144,15,40,80,172,85,156
44014,25,34,0,0,0,0,0,0
44016,0,0,0,0,0,0,0,0
44017,0,0,0,0,0,0,0,0
44018,0,0,0,0,0,0,0,0
44019,0,0,0,0,0,0,0,0
44020,0,0,0,0,0,0,0,0
44021,0,0,0,0,0,0,0,0
44022,0,0,0,0,0,0,0,0
44023,0,0,0,0,0,0,0,0
44024,0,0,0,0,0,0,0,0
44025,25,55,0,8,0,36,37,45
44026,0,0,0,0,0,0,0,0
44027,0,0,0,0,0,0,0,0
44028,0,0,0,0,0,0,0,0
44029,0,0,0,0,0,0,0,0
44031,0,0,0,0,0,0,0,0
44032,0,0,0,0,0,0,0,0
44033,0,0,0,0,0,0,0,0
44034,0,0,0,0,0,0,0,0
44035,0,0,0,0,0,0,0,0
44036,0,0,0,0,0,0,0,0
44037,0,0,0,0,0,0,0,0
44038,0,0,0,0,0,0,0,0
44039,0,0,0,0,0,0,0,0
44040,0,0,0,0,0,0,0,0
44041,0,0,0,0,0,0,0,0
44042,0,0,0,0,0,0,0,0
44043,0,0,0,0,0,0,0,0
44044,0,0,0,0,0,0,0,0
44045,0,0,0,0,0,0,0,0
44046,0,0,0,0,0,0,0,0
44047,0,0,0,0,0,0,0,0
44048,0,0,0,0,0,0,0,0
44049,0,0,0,0,0,0,0,0
44050,27,61,0,0,0,0,0,0
44051,30,32,0,0,0,0,0,0
44052,0,0,0,0,0,0,0,0
44053,0,0,0,0,0,0,0,0
44054,0,0,0,0,0,0,0,0
44055,0,0,0,0,0,0,0,0
44056,0,0,0,0,0,0,0,0
44059,0,0,0,0,0,0,0,0
44060,0,0,0,0,0,0,0,0
44061,0,0,0,0,0,0,0,0
44062,0,0,0,0,0,0,0,0
44063,0,0,0,0,0,0,0,0
44064,0,0,0,0,0,0,0,0
44065,0,0,0,0,0,0,0,0
44066,0,0,0,0,0,0,0,0
44067,0,0,0,0,0,0,0,0
44068,0,0,0,0,0,0,0,0
44070,0,0,0,0,0,0,0,0
44071,0,0,0,0,0,0,0,0
44074,0,0,0,0,0,0,0,0
44075,0,0,0,0,0,0,0,0
44076,11,30,0,0,0,0,0,0
44077,0,0,0,0,0,0,0,0
44080,0,0,0,0,0,0,0,0
44082,0,0,0,0,0,0,0,0
44084,0,0,0,0,0,0,0,0
44085,0,0,0,0,0,0,0,0
44086,0,0,0,0,0,0,0,0
44087,0,0,0,0,0,0,0,0
44088,0,0,0,0,0,0,0,0
44089,0,0,0,0,0,0,0,0
44090,0,0,0,0,0,0,0,0
44092,0,0,0,0,0,0,0,0
44093,0,0,0,0,0,0,0,0
44094,0,0,0,0,0,0,0,0
44096,0,0,0,0,0,0,0,0
44097,0,0,0,0,0,0,0,0
44099,0,0,0,0,0,0,0,0
44100,0,0,0,0,0,0,0,0
44101,0,0,0,0,0,0,0,0
44102,0,0,0,0,0,0,0,0
44103,0,0,0,0,0,0,0,0
44105,0,0,0,0,0,0,0,0
44106,0,0,0,0,0,0,0,0
44107,0,0,0,0,0,0,0,0
44108,0,0,0,0,0,0,0,0
44109,0,0,0,0,0,0,0,0
44110,0,0,0,0,0,0,0,0
44111,0,0,0,0,0,0,0,0
44112,0,0,0,0,0,0,0,0
44113,0,0,0,0,0,0,0,0
44114,0,0,0,0,0,0,0,0
44115,0,0,0,0,0,0,0,0
44116,0,0,0,0,0,0,0,0
44117,0,0,0,0,0,0,0,0
44118,0,0,0,0,0,0,0,0
44119,0,0,0,0,0,0,0,0
44120,0,0,0,0,0,0,0,0
44121,0,0,0,0,0,0,0,0
44122,7,10,0,0,0,0,0,0
44123,0,0,0,0,0,0,0,0
44124,0,0,0,0,0,0,0,0
44125,0,0,0,0,0,0,0,0
44126,0,0,0,0,0,0,0,0
44127,0,0,0,0,0,0,0,0
44128,0,0,0,0,0,0,0,0
44129,0,0,0,0,0,0,0,0
44130,0,0,0,0,0,0,0,0
44131,0,0,0,0,0,0,0,0
44132,0,0,0,0,0,0,0,0
44133,0,0,0,0,0,0,0,0
44135,0,0,0,0,0,0,0,0
44136,0,0,0,0,0,0,0,0
44137,0,0,0,0,0,0,0,0
44138,0,0,0,0,0,0,0,0
44141,0,0,0,0,0,0,0,0
44142,0,0,0,0,0,0,0,0
44143,0,0,0,0,0,0,0,0
44144,0,0,0,0,0,0,0,0
44145,13,26,0,0,0,0,0,0
44146,0,0,0,0,0,0,0,0
44147,0,0,0,0,0,0,0,0
44148,0,0,0,0,0,0,0,0
44149,0,0,0,0,0,0,0,0
44150,0,0,0,0,0,0,0,0
44151,0,0,0,0,0,0,0,0
44152,0,0,0,0,0,0,0,0
44153,19,31,0,0,0,0,0,0
44154,0,0,0,0,0,0,0,0
44155,6,9,0,0,0,0,0,0
44156,0,0,0,0,0,0,0,0
44157,0,0,0,0,0,0,0,0
44158,17,31,0,0,0,0,0,0
44159,0,0,0,0,0,0,0,0
44160,0,0,0,0,0,0,0,0
44161,0,0,0,0,0,0,0,0
44163,0,0,0,0,0,0,0,0
44164,0,0,0,0,0,0,0,0
44165,0,0,0,0,0,0,0,0
44167,0,0,0,0,0,0,0,0
44168,0,0,0,0,0,0,0,0
44169,0,0,0,0,0,0,0,0
44171,0,0,0,0,0,0,0,0
44172,0,0,0,0,0,0,0,0
44173,0,0,0,0,0,0,0,0
44174,0,0,0,0,0,0,0,0
44175,0,0,0,0,0,0,0,0
44176,0,0,0,0,0,0,0,0
44177,0,0,0,0,0,0,0,0
44178,0,0,0,0,0,0,0,0
44179,0,0,0,0,0,0,0,0
44180,0,0,0,0,0,0,0,0
44181,0,0,0,0,0,0,0,0
44182,0,0,0,0,0,0,0,0
44183,0,0,0,0,0,0,0,0
44184,0,0,0,0,0,0,0,0
44185,0,0,0,0,0,0,0,0
44187,0,0,0,0,0,0,0,0
44189,0,0,0,0,0,0,0,0
44190,0,0,0,0,0,0,0,0
44191,0,0,0,0,0,0,0,0
44192,0,0,0,0,0,0,0,0
44193,0,0,0,0,0,0,0,0
44194,0,0,0,0,0,0,0,0
44195,0,0,0,0,0,0,0,0
44196,0,0,0,0,0,0,0,0
44197,0,0,0,0,0,0,0,0
44198,0,0,0,0,0,0,0,0
44199,0,0,0,0,0,0,0,0
44200,0,0,0,0,0,0,0,0
44201,0,0,0,0,0,0,0,0
44203,0,0,0,0,0,0,0,0
44204,0,0,0,0,0,0,0,0
44205,0,0,0,0,0,0,0,0
44206,0,0,0,0,0,0,0,0
44207,0,0,0,0,0,0,0,0
44208,0,0,0,0,0,0,0,0
44209,5,8,0,0,0,0,0,0
44210,7,9,0,0,0,0,0,0
44211,0,0,0,0,0,0,0,0
44212,0,0,0,0,0,0,0,0
44213,0,0,0,0,0,0,0,0
44215,0,0,0,0,0,0,0,0
44216,133,330,38,83,148,395,246,261
44217,0,0,0,0,0,0,0,0
44218,0,0,0,0,0,0,0,0
44219,0,0,0,0,0,0,0,0
44220,0,0,0,0,0,0,0,0
44221,0,0,0,0,0,0,0,0
44222,0,0,0,0,0,0,0,0
44223,0,0,0,0,0,0,0,0
44224,0,0,0,0,0,0,0,0
44225,0,0,0,0,0,0,0,0
44226,0,0,0,0,0,0,0,0
44227,0,0,0,0,0,0,0,0
44228,0,0,0,0,0,0,0,0
44229,0,0,0,0,0,0,0,0
44230,0,0,0,0,0,0,0,0
44231,0,0,0,0,0,0,0,0
44232,0,0,0,0,0,0,0,0
44234,0,0,0,0,0,0,0,0
44235,0,0,0,0,0,0,0,0
44236,0,0,0,0,0,0,0,0
44237,0,0,0,0,0,0,0,0
44238,4,16,0,0,0,0,0,0
44239,0,0,0,0,0,0,0,0
44240,0,0,0,0,0,0,0,0
44241,0,0,0,0,0,0,0,0
44243,0,0,0,0,0,0,0,0
44244,0,0,0,0,0,0,0,0
44245,0,0,0,0,0,0,0,0
44246,22,31,0,0,0,0,0,0
44247,0,0,0,0,0,0,0,0
44249,0,0,0,0,0,0,0,0
44250,0,0,0,0,0,0,0,0
44251,0,0,0,0,0,0,0,0
44252,0,0,0,0,0,0,0,0
44256,0,0,0,0,0,0,0,0
44257,0,0,0,0,0,0,0,0
44258,0,0,0,0,0,0,0,0
44260,0,0,0,0,0,0,0,0
44261,0,0,0,0,0,0,0,0
44262,0,0,0,0,0,0,0,0
44263,0,0,0,0,0,0,0,0
44264,0,0,0,0,0,0,0,0
44265,0,0,0,0,0,0,0,0
44266,0,0,0,0,0,0,0,0
44267,0,0,0,0,0,0,0,0
44268,0,0,0,0,0,0,0,0
45001,20,17,0,0,0,0,0,0
45002,24,36,0,0,0,0,0,0
45003,0,0,0,0,0,0,0,0
45004,0,0,0,0,0,0,0,0
45005,0,0,0,0,0,0,0,0
45006,0,20,0,0,0,0,0,0
45007,0,0,0,0,0,0,0,0
45008,0,0,0,0,0,0,0,0
45009,0,0,0,0,0,0,0,0
45010,0,0,0,0,0,0,0,0
45011,0,0,0,0,0,0,0,0
45012,0,0,0,0,0,0,0,0
45013,15,44,0,0,0,0,0,0
45014,32,57,0,0,0,23,9,25
